author,count,conference,year
Hilton Bristow,1,CVPR,2013
Anders Eriksson,1,CVPR,2013
Simon Lucey,1,CVPR,2013
Yu-Tseh Chi,1,CVPR,2013
Mohsen Ali,1,CVPR,2013
Ajit Rajwade,1,CVPR,2013
Yue Lin,1,CVPR,2013
Rong Jin,1,CVPR,2013
Deng Cai,1,CVPR,2013
Xuelong Li,1,CVPR,2013
Subhransu Maji,1,CVPR,2013
Samuel Schulter,1,CVPR,2013
Amir Saffari,1,CVPR,2013
Victor Fragoso,1,CVPR,2013
Matthew Turk,1,CVPR,2013
Yu Cao,1,CVPR,2013
Daniel Barrett,1,CVPR,2013
Andrei Barbu,1,CVPR,2013
Siddharth Narayanaswamy,1,CVPR,2013
Haonan Yu,1,CVPR,2013
Aaron Michaux,1,CVPR,2013
Yuewei Lin,1,CVPR,2013
Sven Dickinson,1,CVPR,2013
Jeffrey Mark Siskind,1,CVPR,2013
Song Wang,1,CVPR,2013
Shunsuke Ono,1,CVPR,2013
Isao Yamada,1,CVPR,2013
Liang Li,1,CVPR,2013
Wei Feng,1,CVPR,2013
Liang Wan,1,CVPR,2013
Jiawan Zhang,1,CVPR,2013
Yale Song,1,CVPR,2013
Louis-Philippe Morency,1,CVPR,2013
Randall Davis,1,CVPR,2013
Peter Ochs,1,CVPR,2013
Alexey Dosovitskiy,1,CVPR,2013
Thomas Pock,1,CVPR,2013
Xiaobo Ren,1,CVPR,2013
Zhihai He,1,CVPR,2013
Aurelien Lucchi,1,CVPR,2013
Yunpeng Li,1,CVPR,2013
Xiaoshuai Sun,1,CVPR,2013
Xin-Jing Wang,1,CVPR,2013
Hongxun Yao,1,CVPR,2013
Siddhartha Chandra,1,CVPR,2013
Shailesh Kumar,1,CVPR,2013
Bastien Jacquet,1,CVPR,2013
Arijit Biswas,1,CVPR,2013
Abed Malti,1,CVPR,2013
Jae-Hak Kim,1,CVPR,2013
Zhenglong Zhou,1,CVPR,2013
Byung-Woo Hong,1,CVPR,2013
Zhaojin Lu,1,CVPR,2013
Ganesh Sundaramoorthi,1,CVPR,2013
Raviteja Vemulapalli,1,CVPR,2013
Joseph Tighe,1,CVPR,2013
Zhigang Ma,1,CVPR,2013
Zhongwen Xu,1,CVPR,2013
Nicu Sebe,1,CVPR,2013
Alexander G. Hauptmann,1,CVPR,2013
Ian Endres,1,CVPR,2013
Kevin J. Shih,1,CVPR,2013
Johnston Jiaa,1,CVPR,2013
Yinda Zhang,1,CVPR,2013
Andelo Martinovic,1,CVPR,2013
Amit Agrawal,1,CVPR,2013
Stephen Maybank,1,CVPR,2013
Michael S. Ryoo,1,CVPR,2013
Larry Matthies,1,CVPR,2013
Bo Wang,1,CVPR,2013
Jonghyun Choi,1,CVPR,2013
Ismail Ben Ayed,1,CVPR,2013
Toby Collins,1,CVPR,2013
Yongdong Zhang,1,CVPR,2013
Jinhu Tang,1,CVPR,2013
Ke Lu,1,CVPR,2013
Xiaojie Guo,1,CVPR,2013
Xiaochun Cao,1,CVPR,2013
Michael Rubinstein,1,CVPR,2013
Johannes Kopf,1,CVPR,2013
Jianguo Li,1,CVPR,2013
Yimin Zhang,1,CVPR,2013
Henrik Zimmer,1,CVPR,2013
Marcel Campen,1,CVPR,2013
Leif Kobbelt,1,CVPR,2013
Chao Liu,1,CVPR,2013
Geifei Yang,1,CVPR,2013
Jinwei Gu,1,CVPR,2013
Bing Li,1,CVPR,2013
Weihua Xiong,1,CVPR,2013
Houwen Peng,1,CVPR,2013
Alessandro Bergamo,1,CVPR,2013
Sudipta N. Sinha,1,CVPR,2013
Lorenzo Torresani,1,CVPR,2013
Qiang Hao,1,CVPR,2013
Rui Cai,1,CVPR,2013
Zhiwei Li,1,CVPR,2013
Yanwei Pang,1,CVPR,2013
Yong Rui,1,CVPR,2013
Shuo Wang,1,CVPR,2013
Jungseock Joo,1,CVPR,2013
Gunhee Kim,1,CVPR,2013
Kiwon Yun,1,CVPR,2013
Yifan Peng,1,CVPR,2013
Dimitris Samaras,1,CVPR,2013
Gregory J. Zelinsky,1,CVPR,2013
Tamara L. Berg,1,CVPR,2013
Renato F. Salas-Moreno,1,CVPR,2013
Richard A. Newcombe,1,CVPR,2013
Hauke Strasdat,1,CVPR,2013
Paul H.J. Kelly,1,CVPR,2013
Andrew J. Davison,1,CVPR,2013
Visesh Chari,1,CVPR,2013
Peter Sturm,1,CVPR,2013
Yangmuzi Zhang,1,CVPR,2013
Xiaohui Shen,1,CVPR,2013
Ajay Kumar,1,CVPR,2013
Cyril Kwong,1,CVPR,2013
Andrew Kae,1,CVPR,2013
Kihyuk Sohn,1,CVPR,2013
Erik Learned-Miller,1,CVPR,2013
Amir Sadovnik,1,CVPR,2013
Engin Turetken,1,CVPR,2013
Fethallah Benmansour,1,CVPR,2013
Bjoern Andres,1,CVPR,2013
Yang Liu,1,CVPR,2013
Jing Liu,1,CVPR,2013
Zechao Li,1,CVPR,2013
Jinhui Tang,1,CVPR,2013
Hanqing Lu,1,CVPR,2013
Xinchu Shi,1,CVPR,2013
Junling Xing,1,CVPR,2013
Haichao Zhang,1,CVPR,2013
David Wipf,1,CVPR,2013
Ming Zeng,1,CVPR,2013
Jiaxiang Zheng,1,CVPR,2013
Xuan Cheng,1,CVPR,2013
Xinguo Liu,1,CVPR,2013
Wen Zhou,1,CVPR,2013
Shuang Liu,1,CVPR,2013
Lili Tao,1,CVPR,2013
Bogdan J. Matuszewski,1,CVPR,2013
Uwe Schmidt,1,CVPR,2013
Sebastian Nowozin,1,CVPR,2013
Jeremy Jancsary,1,CVPR,2013
Yinghuan Shi,1,CVPR,2013
Shu Liao,1,CVPR,2013
Yaozong Gao,1,CVPR,2013
Daoqiang Zhang,1,CVPR,2013
Yang Gao,1,CVPR,2013
Sitapa Rujikietgumjorn,1,CVPR,2013
Laurent Sifre,1,CVPR,2013
Stephane Mallat,1,CVPR,2013
Yiliang Xu,1,CVPR,2013
Sangmin Oh,1,CVPR,2013
Anthony Hoogs,1,CVPR,2013
Michalis Raptis,1,CVPR,2013
Leonid Sigal,1,CVPR,2013
Baoyuan Liu,1,CVPR,2013
Fereshteh Sadeghi,1,CVPR,2013
Marshall Tappen,1,CVPR,2013
Ohad Shamir,1,CVPR,2013
Michael Hornacek,1,CVPR,2013
Christoph Rhemann,1,CVPR,2013
Margrit Gelautz,1,CVPR,2013
David Weiss,1,CVPR,2013
Marcus A. Brubaker,1,CVPR,2013
Andreas Geiger,1,CVPR,2013
Michele Fenzi,1,CVPR,2013
Laura Leal-Taixe,1,CVPR,2013
Bodo Rosenhahn,1,CVPR,2013
Jorn Ostermann,1,CVPR,2013
Jerome Revaud,1,CVPR,2013
Matthijs Douze,1,CVPR,2013
Parthipan Siva,1,CVPR,2013
Wen-Sheng Chu,1,CVPR,2013
Jeffery F. Cohn,1,CVPR,2013
Minsik Lee,1,CVPR,2013
Jungchan Cho,1,CVPR,2013
Chong-Ho Choi,1,CVPR,2013
Songhwai Oh,1,CVPR,2013
Yi Zhang,1,CVPR,2013
Keigo Hirakawa,1,CVPR,2013
Mao Ye,1,CVPR,2013
Ruigang Yang,1,CVPR,2013
Ming-Yu Liu,1,CVPR,2013
Oncel Tuzel,1,CVPR,2013
Payman Yadollahpour,1,CVPR,2013
Dhruv Batra,1,CVPR,2013
Jia Xu,1,CVPR,2013
Maxwell D. Collins,1,CVPR,2013
Lap-Fai Yu,1,CVPR,2013
Sai-Kit Yeung,1,CVPR,2013
Yu-Wing Tai,1,CVPR,2013
Xiaowei Zhou,1,CVPR,2013
Xiaojie Huang,1,CVPR,2013
James S. Duncan,1,CVPR,2013
Weichuan Yu,1,CVPR,2013
Ilja Kuzborskij,1,CVPR,2013
Francesco Orabona,1,CVPR,2013
Barbara Caputo,1,CVPR,2013
Lior Wolf,1,CVPR,2013
Noga Levy,1,CVPR,2013
Matthias Dantone,1,CVPR,2013
Juergen Gall,1,CVPR,2013
Anton Osokin,1,CVPR,2013
Stefanie Jegelka,1,CVPR,2013
Xianglong Liu,1,CVPR,2013
Junfeng He,1,CVPR,2013
Bo Lang,1,CVPR,2013
Omar Oreifej,1,CVPR,2013
Weiming Li,1,CVPR,2013
Mingcai Zhou,1,CVPR,2013
Shandong Wang,1,CVPR,2013
Shaohui Jiao,1,CVPR,2013
Tao Hong,1,CVPR,2013
Hoyoung Lee,1,CVPR,2013
Jiyeun Kim,1,CVPR,2013
Dennis Park,1,CVPR,2013
Ilya Reshetouski,1,CVPR,2013
Alkhazur Manakov,1,CVPR,2013
Ayush Bandhari,1,CVPR,2013
Ramesh Raskar,1,CVPR,2013
Hans-Peter Seidel,1,CVPR,2013
Ivo Ihrke,1,CVPR,2013
Jia Deng,1,CVPR,2013
Jonathan Krause,1,CVPR,2013
Christian Hane,1,CVPR,2013
Andrea Cohen,1,CVPR,2013
Paul Bodesheim,1,CVPR,2013
Alexander Freytag,1,CVPR,2013
Michael Kemmler,1,CVPR,2013
Joachim Denzler,1,CVPR,2013
Ahmed T. Kamal,1,CVPR,2013
Jay A. Farrell,1,CVPR,2013
Jonathan Balzer,1,CVPR,2013
Jeff Donahue,1,CVPR,2013
Judy Hoffman,1,CVPR,2013
Kate Saenko,1,CVPR,2013
Trevor Darrell,1,CVPR,2013
Vineet Gandhi,1,CVPR,2013
Remi Ronfard,1,CVPR,2013
Luc Oth,1,CVPR,2013
Paul Furgale,1,CVPR,2013
Laurent Kneip,1,CVPR,2013
Roland Siegwart,1,CVPR,2013
Hao Jiang,1,CVPR,2013
Kevin Tang,1,CVPR,2013
Suha Kwak,1,CVPR,2013
Bohyung Han,1,CVPR,2013
Joon Hee Han,1,CVPR,2013
Xiaolong Wang,1,CVPR,2013
Lichao Huang,1,CVPR,2013
Zsolt Santa,1,CVPR,2013
Zoltan Kato,1,CVPR,2013
Christoph Straehle,1,CVPR,2013
Jacinto C. Nascimento,1,CVPR,2013
Gustavo Carneiro,1,CVPR,2013
Shoou-I Yu,1,CVPR,2013
Alexander Hauptmann,1,CVPR,2013
Danfeng Qin,1,CVPR,2013
Christian Wengert,1,CVPR,2013
Yansheng Ming,1,CVPR,2013
Shireen Y. Elhabian,1,CVPR,2013
Aly A. Farag,1,CVPR,2013
Deqing Sun,1,CVPR,2013
Jonas Wulff,1,CVPR,2013
Erik B. Sudderth,1,CVPR,2013
Michael J. Black,1,CVPR,2013
Zhenhua Wang,1,CVPR,2013
Dikpal Reddy,1,CVPR,2013
Ravi Ramamoorthi,1,CVPR,2013
Zinan Zeng,1,CVPR,2013
Shijie Xiao,1,CVPR,2013
Kui Jia,1,CVPR,2013
Tsung-Han Chan,1,CVPR,2013
Shenghua Gao,1,CVPR,2013
Julio Zaragoza,1,CVPR,2013
Tat-Jun Chin,1,CVPR,2013
Michael S. Brown,1,CVPR,2013
David Suter,1,CVPR,2013
Kazuki Maeno,1,CVPR,2013
Ralf Haeusler,1,CVPR,2013
Rahul Nair,1,CVPR,2013
Daniel Kondermann,1,CVPR,2013
Miaomiao Liu,1,CVPR,2013
Lin Zhong,1,CVPR,2013
Sunghyun Cho,1,CVPR,2013
Dimitris Metaxas,1,CVPR,2013
Sylvain Paris,1,CVPR,2013
Mayank Bansal,1,CVPR,2013
Kostas Daniilidis,1,CVPR,2013
Amirreza Shaban,1,CVPR,2013
Hamid R. Rabiee,1,CVPR,2013
Mehrdad Farajtabar,1,CVPR,2013
Marjan Ghazvininejad,1,CVPR,2013
Haoxiang Li,1,CVPR,2013
Zheng Lu,1,CVPR,2013
Dong Yi,1,CVPR,2013
Relja Arandjelovic,1,CVPR,2013
Song Cao,1,CVPR,2013
Qiang Zhang,1,CVPR,2013
Baoxin Li,1,CVPR,2013
Hang Chang,1,CVPR,2013
Alexander Borowsky,1,CVPR,2013
Paul Spellman,1,CVPR,2013
Bahram Parvin,1,CVPR,2013
Adam Herout,1,CVPR,2013
Istvan Szentandrasi,1,CVPR,2013
Michal Zacharias,1,CVPR,2013
Marketa Dubska,1,CVPR,2013
Rudolf Kajan,1,CVPR,2013
Xiaogang Chen,1,CVPR,2013
Jie Yang,1,CVPR,2013
Tomasz Trzcinski,1,CVPR,2013
Mario Christoudias,1,CVPR,2013
Chih-Yuan Yang,1,CVPR,2013
Sifei Liu,1,CVPR,2013
Xin Li,1,CVPR,2013
Yuhong Guo,1,CVPR,2013
Afshin Dehghan,1,CVPR,2013
Jun Hu,1,CVPR,2013
Orazio Gallo,1,CVPR,2013
Kari Pulli,1,CVPR,2013
Xiaobai Sun,1,CVPR,2013
Mingsheng Long,1,CVPR,2013
Jiaguang Sun,1,CVPR,2013
Yuchen Guo,1,CVPR,2013
Philip S. Yu,1,CVPR,2013
Yang Yang,1,CVPR,2013
Kota Hara,1,CVPR,2013
Weihong Deng,1,CVPR,2013
Jiani Hu,1,CVPR,2013
Jun Guo,1,CVPR,2013
Dongqing Zou,1,CVPR,2013
Steven Zhiying Zhou,1,CVPR,2013
Qinping Zhao,1,CVPR,2013
Zijia Lin,1,CVPR,2013
Mingqing Hu,1,CVPR,2013
Xiaojun Ye,1,CVPR,2013
Yang Wang,1,CVPR,2013
David Forsyth,1,CVPR,2013
Gaurav Sharma,1,CVPR,2013
Frederic Jurie,1,CVPR,2013
Fumin Shen,1,CVPR,2013
Zhenmin Tang,1,CVPR,2013
Hsin-Yi Chen,1,CVPR,2013
Yen-Yu Lin,1,CVPR,2013
Bing-Yu Chen,1,CVPR,2013
Raphael Sznitman,1,CVPR,2013
Carlos Becker,1,CVPR,2013
Francois Fleuret,1,CVPR,2013
Lin Chen,1,CVPR,2013
Lixin Duan,1,CVPR,2013
Rahat Khan,1,CVPR,2013
Joost Van De Weijer,1,CVPR,2013
Fahad Shahbaz Khan,1,CVPR,2013
Damien Muselet,1,CVPR,2013
Christophe Ducottet,1,CVPR,2013
Cecile Barat,1,CVPR,2013
Wenbin Li,1,CVPR,2013
Darren Cosker,1,CVPR,2013
Matthew Brown,1,CVPR,2013
Rui Tang,1,CVPR,2013
Baoyuan Wu,1,CVPR,2013
Yifan Zhang,1,CVPR,2013
Bao-Gang Hu,1,CVPR,2013
Jian Dong,1,CVPR,2013
Wei Xia,1,CVPR,2013
Jianshi Feng,1,CVPR,2013
Enrique G. Ortiz,1,CVPR,2013
Alan Wright,1,CVPR,2013
Ali Diba,1,CVPR,2013
Jorg Hendrik Kappes,1,CVPR,2013
Markus Speth,1,CVPR,2013
Gerhard Reinelt,1,CVPR,2013
Christoph Schnorr,1,CVPR,2013
Prabhu Kaliamoorthi,1,CVPR,2013
Chao-Yeh Chen,1,CVPR,2013
Rikke Gade,1,CVPR,2013
Anders Jorgensen,1,CVPR,2013
Thomas B. Moeslund,1,CVPR,2013
Gangqiang Zhao,1,CVPR,2013
Junsong Yuan,1,CVPR,2013
Samuele Salti,1,CVPR,2013
Alessandro Lanza,1,CVPR,2013
Horst Possegger,1,CVPR,2013
Sabine Sternig,1,CVPR,2013
Thomas Mauthner,1,CVPR,2013
Yan Pan,1,CVPR,2013
Hanjiang Lai,1,CVPR,2013
Cong Liu,1,CVPR,2013
Yen H. Le,1,CVPR,2013
Uday Kurkure,1,CVPR,2013
Ioannis A. Kakadiaris,1,CVPR,2013
Li He,1,CVPR,2013
Hairong Qi,1,CVPR,2013
Russell Zaretzki,1,CVPR,2013
Frank R. Schmidt,1,CVPR,2013
Li Shen,1,CVPR,2013
Shuhui Wang,1,CVPR,2013
Gang Sun,1,CVPR,2013
Shuqiang Jiang,1,CVPR,2013
Qingming Huang,1,CVPR,2013
Takumi Kobayashi,1,CVPR,2013
Liansheng Zhuang,1,CVPR,2013
Allen Y. Yang,1,CVPR,2013
S. Shankar Sastry,1,CVPR,2013
Peter Kontschieder,1,CVPR,2013
Ehsan Shahrian,1,CVPR,2013
Deepu Rajan,1,CVPR,2013
