author,count,conference,year
Jian Yao,2,CVPR,2015
Rongrong Ji,2,CVPR,2015
Alexander Vezhnevets,2,CVPR,2015
Andreas Geiger,2,CVPR,2015
Ko Nishino,2,CVPR,2015
Florent Lafarge,2,CVPR,2015
Oriol Vinyals,2,CVPR,2015
Yichang Shih,2,CVPR,2015
Wangmeng Zuo,2,CVPR,2015
Jingming Dong,2,CVPR,2015
Bingbing Ni,2,CVPR,2015
Ian Reid,2,CVPR,2015
Fatih Porikli,2,CVPR,2015
Alexander G. Schwing,2,CVPR,2015
Yinan Yu,2,CVPR,2015
Kavita Bala,2,CVPR,2015
Carlos Hernandez,2,CVPR,2015
Yale Song,2,CVPR,2015
Alejandro Jaimes,2,CVPR,2015
Dhruv Batra,2,CVPR,2015
Faisal Shafait,2,CVPR,2015
Yu Zhang,2,CVPR,2015
Vittorio Murino,2,CVPR,2015
Joan Alabort-I-Medina,2,CVPR,2015
Jae-Young Sim,2,CVPR,2015
Chang-Su Kim,2,CVPR,2015
Jingyi Yu,2,CVPR,2015
Ganesh Sundaramoorthi,2,CVPR,2015
Michael Jones,2,CVPR,2015
Tim K. Marks,2,CVPR,2015
Todd Zickler,2,CVPR,2015
Shugao Ma,2,CVPR,2015
Stan Sclaroff,2,CVPR,2015
Haoxiang Li,2,CVPR,2015
Victor Lempitsky,2,CVPR,2015
Ruigang Yang,2,CVPR,2015
Jianbo Shi,2,CVPR,2015
Qiang Ji,2,CVPR,2015
Benjamin Klein,2,CVPR,2015
Basura Fernando,2,CVPR,2015
Christian Szegedy,1,CVPR,2015
Pierre Sermanet,1,CVPR,2015
Dragomir Anguelov,1,CVPR,2015
Vincent Vanhoucke,1,CVPR,2015
Andrew Rabinovich,1,CVPR,2015
Jen-Hao Rick Chang,1,CVPR,2015
Yu-Chiang Frank Wang,1,CVPR,2015
Yunchao Gong,1,CVPR,2015
Marcin Pawlowski,1,CVPR,2015
Louis Brandy,1,CVPR,2015
Alina Kuznetsova,1,CVPR,2015
Sung Ju Hwang,1,CVPR,2015
Bodo Rosenhahn,1,CVPR,2015
Fumin Shen,1,CVPR,2015
Mihir Jain,1,CVPR,2015
Jan C. Van Gemert,1,CVPR,2015
Cees G. M. Snoek,1,CVPR,2015
Rahaf Aljundi,1,CVPR,2015
Remi Emonet,1,CVPR,2015
Damien Muselet,1,CVPR,2015
Marc Sebban,1,CVPR,2015
Wei-Sheng Lai,1,CVPR,2015
Jian-Jiun Ding,1,CVPR,2015
Nikhil Naik,1,CVPR,2015
Achuta Kadambi,1,CVPR,2015
Christoph Rhemann,1,CVPR,2015
Ramesh Raskar,1,CVPR,2015
Simone Frintrop,1,CVPR,2015
Thomas Werner,1,CVPR,2015
German Martin Garcia,1,CVPR,2015
Patrick Snape,1,CVPR,2015
Yannis Panagakis,1,CVPR,2015
Min-Gyu Park,1,CVPR,2015
Yao Qin,1,CVPR,2015
Yiqun Xu,1,CVPR,2015
He Wang,1,CVPR,2015
Jonas Wulff,1,CVPR,2015
Carlo Ciliberto,1,CVPR,2015
Lorenzo Rosasco,1,CVPR,2015
Silvia Villa,1,CVPR,2015
Tianzhu Zhang,1,CVPR,2015
Hyeokhyen Kwon,1,CVPR,2015
Feng Lu,1,CVPR,2015
Ran Tao,1,CVPR,2015
Arnold W.M. Smeulders,1,CVPR,2015
Mostafa Abdelrahman,1,CVPR,2015
Aly Farag,1,CVPR,2015
David Swanson,1,CVPR,2015
Moumen T. El-Melegy,1,CVPR,2015
Christopher Zach,1,CVPR,2015
Adrian Penate-Sanchez,1,CVPR,2015
Minh-Tri Pham,1,CVPR,2015
Zhengzhong Lan,1,CVPR,2015
Ming Lin,1,CVPR,2015
Xuanchong Li,1,CVPR,2015
Bhiksha Raj,1,CVPR,2015
Dongping Li,1,CVPR,2015
Shaoxin Li,1,CVPR,2015
Junliang Xing,1,CVPR,2015
Zhiheng Niu,1,CVPR,2015
Marko Ristin,1,CVPR,2015
Juergen Gall,1,CVPR,2015
Matthieu Guillaumin,1,CVPR,2015
Yunsheng Jiang,1,CVPR,2015
Jinwen Ma,1,CVPR,2015
Yuting Zhang,1,CVPR,2015
Kihyuk Sohn,1,CVPR,2015
Ruben Villegas,1,CVPR,2015
Gang Pan,1,CVPR,2015
Roberto Tron,1,CVPR,2015
Benjamin Allain,1,CVPR,2015
Jean-Sebastien Franco,1,CVPR,2015
Chun-Guang Li,1,CVPR,2015
Rene Vidal,1,CVPR,2015
Zhefan Ye,1,CVPR,2015
Sebastian Kaltwang,1,CVPR,2015
Maja Pantic,1,CVPR,2015
Hui Wu,1,CVPR,2015
Richard Souvenir,1,CVPR,2015
Francesco Pittaluga,1,CVPR,2015
Sanjeev J. Koppal,1,CVPR,2015
Junlin Hu,1,CVPR,2015
Yap-Peng Tan,1,CVPR,2015
Julian Straub,1,CVPR,2015
Trevor Campbell,1,CVPR,2015
Jonathan P. How,1,CVPR,2015
John W. Fisher Iii,1,CVPR,2015
Richard A. Newcombe,1,CVPR,2015
Dieter Fox,1,CVPR,2015
Jianke Zhu,1,CVPR,2015
Steven C.H. Hoi,1,CVPR,2015
Nian Liu,1,CVPR,2015
Shifeng Wen,1,CVPR,2015
Long Mai,1,CVPR,2015
George Papandreou,1,CVPR,2015
Iasonas Kokkinos,1,CVPR,2015
Pierre-Andre Savalle,1,CVPR,2015
Yezhou Yang,1,CVPR,2015
Sheng Huang,1,CVPR,2015
Mohamed Elhoseiny,1,CVPR,2015
Ahmed Elgammal,1,CVPR,2015
Dan Yang,1,CVPR,2015
Roozbeh Mottaghi,1,CVPR,2015
Anh Nguyen,1,CVPR,2015
Jason Yosinski,1,CVPR,2015
Jeff Clune,1,CVPR,2015
Bharath Hariharan,1,CVPR,2015
Johannes Hofmanninger,1,CVPR,2015
Georg Langs,1,CVPR,2015
Stephan Schraml,1,CVPR,2015
Ahmed Nabil Belbachir,1,CVPR,2015
Daniel Prusa,1,CVPR,2015
Hangfan Liu,1,CVPR,2015
Ruiqin Xiong,1,CVPR,2015
Jian Zhang,1,CVPR,2015
Mingsong Dou,1,CVPR,2015
Henry Fuchs,1,CVPR,2015
Jeffrey Byrne,1,CVPR,2015
Gottfried Graber,1,CVPR,2015
Alexander Shekhovtsov,1,CVPR,2015
Paul Swoboda,1,CVPR,2015
Bogdan Savchynskyy,1,CVPR,2015
Abhishek Sharma,1,CVPR,2015
Oncel Tuzel,1,CVPR,2015
David W. Jacobs,1,CVPR,2015
Xiaolong Wang,1,CVPR,2015
David Fouhey,1,CVPR,2015
Deqing Sun,1,CVPR,2015
Erik B. Sudderth,1,CVPR,2015
Miguel A. Carreira-Perpinan,1,CVPR,2015
Ramin Raziperchikolaei,1,CVPR,2015
Samuel P. Lichtenberg,1,CVPR,2015
Chen Fang,1,CVPR,2015
Changqing Zhang,1,CVPR,2015
Hua Zhang,1,CVPR,2015
Grant Van Horn,1,CVPR,2015
Steve Branson,1,CVPR,2015
Ryan Farrell,1,CVPR,2015
Scott Haber,1,CVPR,2015
Jessie Barry,1,CVPR,2015
Panos Ipeirotis,1,CVPR,2015
Miaojing Shi,1,CVPR,2015
Yannis Avrithis,1,CVPR,2015
Herve Jegou,1,CVPR,2015
Wei Zhuo,1,CVPR,2015
Juliet Fiss,1,CVPR,2015
Brian Curless,1,CVPR,2015
Rick Szeliski,1,CVPR,2015
Jan Heller,1,CVPR,2015
Martin Bujnak,1,CVPR,2015
Ross Goroshin,1,CVPR,2015
Christoph Bregler,1,CVPR,2015
Jianping Shi,1,CVPR,2015
De-An Huang,1,CVPR,2015
Minghuang Ma,1,CVPR,2015
Wei-Chiu Ma,1,CVPR,2015
Junho Yim,1,CVPR,2015
Heechul Jung,1,CVPR,2015
Byungin Yoo,1,CVPR,2015
Changkyu Choi,1,CVPR,2015
Dusik Park,1,CVPR,2015
Maxime Oquab,1,CVPR,2015
Leon Bottou,1,CVPR,2015
Xiao-Yuan Jing,1,CVPR,2015
Xiaoke Zhu,1,CVPR,2015
Fei Wu,1,CVPR,2015
Xinge You,1,CVPR,2015
Qinglong Liu,1,CVPR,2015
Dong Yue,1,CVPR,2015
Ruimin Hu,1,CVPR,2015
Baowen Xu,1,CVPR,2015
Hang Yang,1,CVPR,2015
Ming Zhu,1,CVPR,2015
Yan Niu,1,CVPR,2015
Yujing Guan,1,CVPR,2015
Zhongbo Zhang,1,CVPR,2015
Xuan Dong,1,CVPR,2015
Shaoqing Ren,1,CVPR,2015
Xudong Cao,1,CVPR,2015
Yi-Hsuan Tsai,1,CVPR,2015
Onur C. Hamsici,1,CVPR,2015
Hannaneh Hajishirzi,1,CVPR,2015
Zhibin Hong,1,CVPR,2015
Zhe Chen,1,CVPR,2015
Chaohui Wang,1,CVPR,2015
Xue Mei,1,CVPR,2015
Danil Prokhorov,1,CVPR,2015
Georgia Gkioxari,1,CVPR,2015
Wenfei Cao,1,CVPR,2015
Zongben Xu,1,CVPR,2015
Yao Xiao,1,CVPR,2015
Efstratios Tsougenis,1,CVPR,2015
Yongyi Lu,1,CVPR,2015
Chi-Keung Tang,1,CVPR,2015
Dong Yi,1,CVPR,2015
Masaki Saito,1,CVPR,2015
Takayuki Okatani,1,CVPR,2015
Baoyuan Liu,1,CVPR,2015
Min Wang,1,CVPR,2015
Marshall Tappen,1,CVPR,2015
Florian Schroff,1,CVPR,2015
Dmitry Kalenichenko,1,CVPR,2015
James Philbin,1,CVPR,2015
Xiao Sun,1,CVPR,2015
Cong Zhang,1,CVPR,2015
Tianjun Xiao,1,CVPR,2015
Yichong Xu,1,CVPR,2015
Kuiyuan Yang,1,CVPR,2015
Jiaxing Zhang,1,CVPR,2015
Yuxin Peng,1,CVPR,2015
Li Wan,1,CVPR,2015
David Eigen,1,CVPR,2015
Kuan-Chuan Peng,1,CVPR,2015
Tsuhan Chen,1,CVPR,2015
Amir Sadovnik,1,CVPR,2015
Edgar Simo-Serra,1,CVPR,2015
Chris Russell,1,CVPR,2015
Anthony Dick,1,CVPR,2015
John Bastian,1,CVPR,2015
Daniel Pooley,1,CVPR,2015
Lachlan Fleming,1,CVPR,2015
Lourdes Agapito,1,CVPR,2015
Olga Veksler,1,CVPR,2015
Michael S. Ryoo,1,CVPR,2015
Larry Matthies,1,CVPR,2015
Artiom Kovnatsky,1,CVPR,2015
Michael M. Bronstein,1,CVPR,2015
Xavier Bresson,1,CVPR,2015
Pierre Vandergheynst,1,CVPR,2015
Eunwoo Kim,1,CVPR,2015
Songhwai Oh,1,CVPR,2015
Da Kuang,1,CVPR,2015
Alex Gittens,1,CVPR,2015
Avishek Chatterjee,1,CVPR,2015
Venu Madhav Govindu,1,CVPR,2015
Anna Khoreva,1,CVPR,2015
Fabio Galasso,1,CVPR,2015
Yao Li,1,CVPR,2015
Hosnieh Sattar,1,CVPR,2015
Sabine Muller,1,CVPR,2015
Karel Lenc,1,CVPR,2015
Dongliang Cheng,1,CVPR,2015
Michael S. Brown,1,CVPR,2015
Jiaolong Yang,1,CVPR,2015
Pedro Rodrigues,1,CVPR,2015
Joao P. Barreto,1,CVPR,2015
Soonmin Hwang,1,CVPR,2015
Namil Kim,1,CVPR,2015
Yukyung Choi,1,CVPR,2015
Jimmy Addison Lee,1,CVPR,2015
Jun Cheng,1,CVPR,2015
Beng Hai Lee,1,CVPR,2015
Ee Ping Ong,1,CVPR,2015
Guozhen Xu,1,CVPR,2015
Damon Wing Kee Wong,1,CVPR,2015
Augustinus Laude,1,CVPR,2015
Tock Han Lim,1,CVPR,2015
Yu Kong,1,CVPR,2015
Yun Fu,1,CVPR,2015
Wonsik Kim,1,CVPR,2015
Ming Jiang,1,CVPR,2015
Shengsheng Huang,1,CVPR,2015
Juanyong Duan,1,CVPR,2015
Hakan Bilen,1,CVPR,2015
Marco Pedersoli,1,CVPR,2015
Hoo-Chang Shin,1,CVPR,2015
Le Lu,1,CVPR,2015
Lauren Kim,1,CVPR,2015
Ari Seff,1,CVPR,2015
Jianhua Yao,1,CVPR,2015
Ronald M. Summers,1,CVPR,2015
Vignesh Ramanathan,1,CVPR,2015
Congcong Li,1,CVPR,2015
Wei Han,1,CVPR,2015
Zhen Li,1,CVPR,2015
Kunlong Gu,1,CVPR,2015
Charles Rosenberg,1,CVPR,2015
Yong Du,1,CVPR,2015
Wei Wang,1,CVPR,2015
Bo Li,1,CVPR,2015
Yuchao Dai,1,CVPR,2015
Mingyi He,1,CVPR,2015
Stephan R. Richter,1,CVPR,2015
Stefan Roth,1,CVPR,2015
Weihong Deng,1,CVPR,2015
Yicong Tian,1,CVPR,2015
Chung-Ching Lin,1,CVPR,2015
Sharathchandra U. Pankanti,1,CVPR,2015
Karthikeyan Natesan Ramamurthy,1,CVPR,2015
Aleksandr Y. Aravkin,1,CVPR,2015
Gong Cheng,1,CVPR,2015
Lei Guo,1,CVPR,2015
Guilin Liu,1,CVPR,2015
Yotam Gingold,1,CVPR,2015
Jyh-Ming Lien,1,CVPR,2015
Tinghui Zhou,1,CVPR,2015
Yong Jae Lee,1,CVPR,2015
Alyosha A. Efros,1,CVPR,2015
Suha Kwak,1,CVPR,2015
Xiantong Zhen,1,CVPR,2015
Zhijie Wang,1,CVPR,2015
Mengyang Yu,1,CVPR,2015
Shuo Li,1,CVPR,2015
Andrea Gasparetto,1,CVPR,2015
Fillipe Souza,1,CVPR,2015
Sudeep Sarkar,1,CVPR,2015
Srikumar Ramalingam,1,CVPR,2015
Michel Antunes,1,CVPR,2015
Dan Snow,1,CVPR,2015
Gim Hee Lee,1,CVPR,2015
Sudeep Pillai,1,CVPR,2015
Gucan Long,1,CVPR,2015
Xin Li,1,CVPR,2015
Xiaohu Zhang,1,CVPR,2015
Qifeng Yu,1,CVPR,2015
Rui Zhao,1,CVPR,2015
Peixian Chen,1,CVPR,2015
Nevin L. Zhang,1,CVPR,2015
Bruce Xiaohan Nie,1,CVPR,2015
Song-Chun Zhu,1,CVPR,2015
Gang Yu,1,CVPR,2015
Junsong Yuan,1,CVPR,2015
Xinhang Song,1,CVPR,2015
Shuqiang Jiang,1,CVPR,2015
Luis Herranz,1,CVPR,2015
Lionel Gueguen,1,CVPR,2015
Qingfeng Liu,1,CVPR,2015
Chengjun Liu,1,CVPR,2015
Saehoon Kim,1,CVPR,2015
Seungjin Choi,1,CVPR,2015
Xiaochuan Fan,1,CVPR,2015
Kang Zheng,1,CVPR,2015
Yuewei Lin,1,CVPR,2015
Song Wang,1,CVPR,2015
Zhengqin Li,1,CVPR,2015
Jiansheng Chen,1,CVPR,2015
Sheng Chen,1,CVPR,2015
Alan Fern,1,CVPR,2015
Guangcong Zhang,1,CVPR,2015
Patricio A. Vela,1,CVPR,2015
Phillip Isola,1,CVPR,2015
Joseph J. Lim,1,CVPR,2015
Junhwa Hur,1,CVPR,2015
Hwasup Lim,1,CVPR,2015
Changsoo Park,1,CVPR,2015
Sang Chul Ahn,1,CVPR,2015
Amelie Royer,1,CVPR,2015
Simone Meyer,1,CVPR,2015
Henning Zimmer,1,CVPR,2015
Max Grosse,1,CVPR,2015
Xiaodan Liang,1,CVPR,2015
Luoqi Liu,1,CVPR,2015
Sebastian Haner,1,CVPR,2015
Alex Yong-Sang Chia,1,CVPR,2015
Udana Bandara,1,CVPR,2015
Xiangyu Wang,1,CVPR,2015
Hiromi Hirano,1,CVPR,2015
Ijaz Akhter,1,CVPR,2015
Fereshteh Sadeghi,1,CVPR,2015
Santosh K. Kumar Divvala,1,CVPR,2015
Xianzhi Du,1,CVPR,2015
David Doermann,1,CVPR,2015
Wael Abd-Almageed,1,CVPR,2015
Hao Fang,1,CVPR,2015
Rupesh K. Srivastava,1,CVPR,2015
Li Deng,1,CVPR,2015
Piotr Dollar,1,CVPR,2015
Jianfeng Gao,1,CVPR,2015
Xiaodong He,1,CVPR,2015
Margaret Mitchell,1,CVPR,2015
John C. Platt,1,CVPR,2015
Geoffrey Zweig,1,CVPR,2015
Liping Jing,1,CVPR,2015
Liu Yang,1,CVPR,2015
Jian Yu,1,CVPR,2015
Michael K. Ng,1,CVPR,2015
Bolei Zhou,1,CVPR,2015
Vignesh Jagadeesh,1,CVPR,2015
Robinson Piramuthu,1,CVPR,2015
Junchi Yan,1,CVPR,2015
Chao Zhang,1,CVPR,2015
Hongyuan Zha,1,CVPR,2015
Stephen M. Chu,1,CVPR,2015
Shuochen Su,1,CVPR,2015
Alexey Dosovitskiy,1,CVPR,2015
Jost Tobias Springenberg,1,CVPR,2015
Thomas Brox,1,CVPR,2015
Hae-Gon Jeon,1,CVPR,2015
Gyeongmin Choe,1,CVPR,2015
Jinsun Park,1,CVPR,2015
Yunsu Bok,1,CVPR,2015
Fang Zhao,1,CVPR,2015
Yongzhen Huang,1,CVPR,2015
Tieniu Tan,1,CVPR,2015
Dapeng Chen,1,CVPR,2015
Philipp Krahenbuhl,1,CVPR,2015
Haoyu Ren,1,CVPR,2015
Ze-Nian Li,1,CVPR,2015
Jure Zbontar,1,CVPR,2015
Yuanjun Xiong,1,CVPR,2015
Kai Zhu,1,CVPR,2015
Dahua Lin,1,CVPR,2015
Shuang Yang,1,CVPR,2015
Chunfeng Yuan,1,CVPR,2015
