author,count,conference,year
Cordelia Schmid,3,CVPR,2019
Liang Wang,3,CVPR,2019
Hamid Rezatofighi,3,CVPR,2019
Yali Li,3,CVPR,2019
Shengjin Wang,3,CVPR,2019
Jian Sun,3,CVPR,2019
Rita Cucchiara,3,CVPR,2019
Xiang Li,3,CVPR,2019
Kwang In Kim,3,CVPR,2019
Yinqiang Zheng,3,CVPR,2019
Xinghao Ding,3,CVPR,2019
Wenjun Zeng,3,CVPR,2019
Yi-Zhe Song,3,CVPR,2019
Jiangmiao Pang,3,CVPR,2019
Yan Wang,3,CVPR,2019
Song Bai,3,CVPR,2019
Jie Qin,3,CVPR,2019
Fumin Shen,3,CVPR,2019
Federico Tombari,3,CVPR,2019
Kai Chen,3,CVPR,2019
Marios Savvides,3,CVPR,2019
Xin Dong,3,CVPR,2019
Shi-Min Hu,3,CVPR,2019
Angel X. Chang,3,CVPR,2019
Sergio Escalera,3,CVPR,2019
Ajad Chhatkuli,3,CVPR,2019
Yueqi Duan,3,CVPR,2019
Simon Lucey,3,CVPR,2019
Gang Yu,3,CVPR,2019
Jia Zheng,3,CVPR,2019
Dongze Lian,3,CVPR,2019
Yen-Yu Lin,3,CVPR,2019
Stefanos Zafeiriou,3,CVPR,2019
Ying Wu,3,CVPR,2019
Luan Tran,3,CVPR,2019
Vishal M. Patel,3,CVPR,2019
Gerard Pons-Moll,3,CVPR,2019
Ancong Wu,3,CVPR,2019
Xiaowei Guo,3,CVPR,2019
Jian-Huang Lai,3,CVPR,2019
Tieniu Tan,3,CVPR,2019
Shih-Fu Chang,3,CVPR,2019
Houqiang Li,3,CVPR,2019
Jiri Matas,3,CVPR,2019
Jue Wang,3,CVPR,2019
Steven C. H. Hoi,3,CVPR,2019
Yuan Yao,3,CVPR,2019
Yong-Jin Liu,3,CVPR,2019
Jing Zhang,3,CVPR,2019
Aswin C. Sankaranarayanan,3,CVPR,2019
Mohit Gupta,3,CVPR,2019
Deyu Meng,3,CVPR,2019
Nan Xue,3,CVPR,2019
Gui-Song Xia,3,CVPR,2019
Zhiwei Xiong,3,CVPR,2019
Jian Cheng,3,CVPR,2019
Wen Li,3,CVPR,2019
Iasonas Kokkinos,3,CVPR,2019
Xiaohang Zhan,3,CVPR,2019
Ziwei Liu,3,CVPR,2019
Chi Su,3,CVPR,2019
Qi Wu,3,CVPR,2019
Sheng Li,3,CVPR,2019
Matthieu Cord,3,CVPR,2019
Heng Huang,3,CVPR,2019
Mohan S. Kankanhalli,3,CVPR,2019
Shijian Lu,3,CVPR,2019
Fang Wan,3,CVPR,2019
Jianbin Jiao,3,CVPR,2019
Bingbing Ni,3,CVPR,2019
Suha Kwak,3,CVPR,2019
Ivan Laptev,3,CVPR,2019
Minsu Cho,3,CVPR,2019
Deva Ramanan,3,CVPR,2019
Nenghai Yu,3,CVPR,2019
Wei Zhang,3,CVPR,2019
Jason J. Corso,3,CVPR,2019
Gordon Wetzstein,3,CVPR,2019
Zixin Luo,3,CVPR,2019
Tianwei Shen,3,CVPR,2019
Yao Yao,3,CVPR,2019
Shiwei Li,3,CVPR,2019
Tian Fang,3,CVPR,2019
Long Quan,3,CVPR,2019
Jingdong Wang,3,CVPR,2019
Angela Dai,3,CVPR,2019
Rynson W.H. Lau,3,CVPR,2019
Zhangjie Cao,3,CVPR,2019
Zhou Ren,3,CVPR,2019
Chenhan Jiang,3,CVPR,2019
Yizhou Yu,3,CVPR,2019
Jing Liu,3,CVPR,2019
Hanqing Lu,3,CVPR,2019
Leonid Sigal,3,CVPR,2019
Shiqi Wang,3,CVPR,2019
Yong Jae Lee,3,CVPR,2019
Deng-Ping Fan,3,CVPR,2019
Mathieu Salzmann,3,CVPR,2019
Fang Wen,3,CVPR,2019
Yong Zhang,3,CVPR,2019
Qiang Ji,3,CVPR,2019
Guosheng Hu,3,CVPR,2019
Josef Sivic,3,CVPR,2019
Juan Carlos Niebles,3,CVPR,2019
Shenlong Wang,3,CVPR,2019
Rui Hu,3,CVPR,2019
Qifeng Chen,3,CVPR,2019
Kalyan Sunkavalli,3,CVPR,2019
Xiaochun Cao,3,CVPR,2019
Jianmin Jiang,3,CVPR,2019
Antoni B. Chan,3,CVPR,2019
Feng Zheng,3,CVPR,2019
Yu-Wing Tai,3,CVPR,2019
Emanuele Rodola,3,CVPR,2019
Alex M. Bronstein,3,CVPR,2019
Hujun Bao,3,CVPR,2019
Chao Li,3,CVPR,2019
Rogerio Feris,3,CVPR,2019
Lu Jiang,3,CVPR,2019
Xiaopeng Zhang,3,CVPR,2019
Mario Fritz,3,CVPR,2019
Meng Wang,3,CVPR,2019
Jun Yu,3,CVPR,2019
Rama Chellappa,3,CVPR,2019
Raja Giryes,3,CVPR,2019
Amlan Kar,3,CVPR,2019
Piotr Dollar,3,CVPR,2019
Chi-Wing Fu,3,CVPR,2019
Chen Qian,3,CVPR,2019
Yu-Kun Lai,3,CVPR,2019
Xin Lu,3,CVPR,2019
Daniel Cohen-Or,3,CVPR,2019
Ying Nian Wu,3,CVPR,2019
Tae-Hyun Oh,3,CVPR,2019
Jianfeng Gao,3,CVPR,2019
James Hays,3,CVPR,2019
Sungjin Kim,3,CVPR,2019
Samuel Rota Bulo,3,CVPR,2019
Zhiwu Lu,3,CVPR,2019
Srinivasa G. Narasimhan,3,CVPR,2019
Jean-Francois Lalonde,3,CVPR,2019
Takayuki Okatani,3,CVPR,2019
Di Xie,3,CVPR,2019
Kyoung Mu Lee,3,CVPR,2019
Yali Wang,3,CVPR,2019
Xuelong Li,3,CVPR,2019
Simon Donne,3,CVPR,2019
Chen Li,3,CVPR,2019
Rui Zhao,3,CVPR,2019
Dima Damen,3,CVPR,2019
Xiao Zhang,3,CVPR,2019
Chang D. Yoo,2,CVPR,2019
Chen Wang,2,CVPR,2019
Matthias Hein,2,CVPR,2019
Jianming Zhang,2,CVPR,2019
Liang-Chieh Chen,2,CVPR,2019
Florian Schroff,2,CVPR,2019
Hartwig Adam,2,CVPR,2019
Munawar Hayat,2,CVPR,2019
Vijay Vasudevan,2,CVPR,2019
Thanh-Toan Do,2,CVPR,2019
Tuan Hoang,2,CVPR,2019
Sing Bing Kang,2,CVPR,2019
Sudipta N. Sinha,2,CVPR,2019
Min H. Kim,2,CVPR,2019
Ravi Ramamoorthi,2,CVPR,2019
Ren Ng,2,CVPR,2019
Alessio Tonioni,2,CVPR,2019
Xiaoguang Han,2,CVPR,2019
Xin Yang,2,CVPR,2019
Joao Carreira,2,CVPR,2019
Carl Doersch,2,CVPR,2019
Efstratios Gavves,2,CVPR,2019
Christoph Feichtenhofer,2,CVPR,2019
Philipp Krahenbuhl,2,CVPR,2019
Yan Huang,2,CVPR,2019
Ting Yao,2,CVPR,2019
Yue Wu,2,CVPR,2019
Vineet Kosaraju,2,CVPR,2019
Mingkui Tan,2,CVPR,2019
Lingqiao Liu,2,CVPR,2019
Zhicheng Yan,2,CVPR,2019
Ruimao Zhang,2,CVPR,2019
Yudian Li,2,CVPR,2019
Ping Luo,2,CVPR,2019
Yongming Rao,2,CVPR,2019
Amit Agrawal,2,CVPR,2019
Ambrish Tyagi,2,CVPR,2019
Artsiom Sanakoyeu,2,CVPR,2019
Bjorn Ommer,2,CVPR,2019
Vinay P. Namboodiri,2,CVPR,2019
Cihang Xie,2,CVPR,2019
Laurens Van Der Maaten,2,CVPR,2019
Wenhai Wang,2,CVPR,2019
Xiaolin Hu,2,CVPR,2019
Dushyant Mehta,2,CVPR,2019
Xingyu Liu,2,CVPR,2019
Charles R. Qi,2,CVPR,2019
Hang Zhang,2,CVPR,2019
Junyuan Xie,2,CVPR,2019
Ziwei Wang,2,CVPR,2019
Zhi Tian,2,CVPR,2019
Youliang Yan,2,CVPR,2019
Zhixiang Wang,2,CVPR,2019
Yue Huang,2,CVPR,2019
Thibaut Durand,2,CVPR,2019
Nazanin Mehrasa,2,CVPR,2019
Greg Mori,2,CVPR,2019
Junyoung Gwak,2,CVPR,2019
Amir Sadeghian,2,CVPR,2019
Zhibo Chen,2,CVPR,2019
Ke Li,2,CVPR,2019
Yongxin Yang,2,CVPR,2019
Honggang Zhang,2,CVPR,2019
Timothy M. Hospedales,2,CVPR,2019
Xinge Zhu,2,CVPR,2019
Yongjian Wu,2,CVPR,2019
Liujuan Cao,2,CVPR,2019
Changhu Wang,2,CVPR,2019
Philip S. Yu,2,CVPR,2019
Zilei Wang,2,CVPR,2019
Chenchen Zhu,2,CVPR,2019
Yihui He,2,CVPR,2019
Qi Liu,2,CVPR,2019
Yanzhi Wang,2,CVPR,2019
Sifei Liu,2,CVPR,2019
Yanchao Yang,2,CVPR,2019
Davide Scaramuzza,2,CVPR,2019
Song-Hai Zhang,2,CVPR,2019
Ruilong Li,2,CVPR,2019
Bolei Zhou,2,CVPR,2019
Shilin Zhu,2,CVPR,2019
Shifeng Zhang,2,CVPR,2019
Xiaobo Wang,2,CVPR,2019
Hailin Shi,2,CVPR,2019
Qing Li,2,CVPR,2019
Yu Zheng,2,CVPR,2019
Yibing Song,2,CVPR,2019
Eli Shechtman,2,CVPR,2019
Vladimir G. Kim,2,CVPR,2019
Matthew Fisher,2,CVPR,2019
Kostas Daniilidis,2,CVPR,2019
Tolga Birdal,2,CVPR,2019
Haowen Deng,2,CVPR,2019
Buyu Li,2,CVPR,2019
Min Sun,2,CVPR,2019
Hwann-Tzong Chen,2,CVPR,2019
Chunjing Xu,2,CVPR,2019
Yi-Ting Chen,2,CVPR,2019
Jiankang Deng,2,CVPR,2019
Irene Kotsia,2,CVPR,2019
Yuan-Fang Wang,2,CVPR,2019
Deepti Ghadiyaram,2,CVPR,2019
Zuxuan Wu,2,CVPR,2019
Caiming Xiong,2,CVPR,2019
Chih-Yao Ma,2,CVPR,2019
Yang Feng,2,CVPR,2019
Yizhou Wang,2,CVPR,2019
Wengang Zhou,2,CVPR,2019
Jian Li,2,CVPR,2019
Qiang Wang,2,CVPR,2019
Weiming Hu,2,CVPR,2019
Joni-Kristian Kamarainen,2,CVPR,2019
Longyin Wen,2,CVPR,2019
Liefeng Bo,2,CVPR,2019
Shu Zhang,2,CVPR,2019
Xin Tao,2,CVPR,2019
Chongyang Ma,2,CVPR,2019
Seon Joo Kim,2,CVPR,2019
Haibin Huang,2,CVPR,2019
Siwei Ma,2,CVPR,2019
Shuyang Zhao,2,CVPR,2019
Ali Borji,2,CVPR,2019
Peter Wonka,2,CVPR,2019
Jianlong Fu,2,CVPR,2019
Michael S. Brown,2,CVPR,2019
Ioannis Gkioulekas,2,CVPR,2019
Xiangyu Zhang,2,CVPR,2019
Qian Zhao,2,CVPR,2019
Zongben Xu,2,CVPR,2019
Tianfu Wu,2,CVPR,2019
Chao Dong,2,CVPR,2019
Mengyang Feng,2,CVPR,2019
Loong-Fah Cheong,2,CVPR,2019
Feng Wu,2,CVPR,2019
Kai Zhang,2,CVPR,2019
Xiaoou Tang,2,CVPR,2019
Jimmy S. Ren,2,CVPR,2019
Wenxiu Sun,2,CVPR,2019
Xiangyu He,2,CVPR,2019
Peisong Wang,2,CVPR,2019
Yang Liu,2,CVPR,2019
Manolis Savva,2,CVPR,2019
Jia-Bin Huang,2,CVPR,2019
Weixin Luo,2,CVPR,2019
Fisher Yu,2,CVPR,2019
Joseph E. Gonzalez,2,CVPR,2019
Yuhua Chen,2,CVPR,2019
Wei-Chen Chiu,2,CVPR,2019
Rainer Stiefelhagen,2,CVPR,2019
Lianli Gao,2,CVPR,2019
Yongkang Wong,2,CVPR,2019
Junnan Li,2,CVPR,2019
Qi Zhao,2,CVPR,2019
Adriana Romero,2,CVPR,2019
Michal Drozdzal,2,CVPR,2019
Fangneng Zhan,2,CVPR,2019
Lei Huang,2,CVPR,2019
Hong-Xing Yu,2,CVPR,2019
Qiang Zhang,2,CVPR,2019
Ramazan Gokberk Cinbis,2,CVPR,2019
Anjan Dutta,2,CVPR,2019
Chang Liu,2,CVPR,2019
Wei Ke,2,CVPR,2019
Barbara Caputo,2,CVPR,2019
Aniruddha Kembhavi,2,CVPR,2019
Rui Zhu,2,CVPR,2019
Guojun Yin,2,CVPR,2019
Bin Liu,2,CVPR,2019
Jun-Yan Zhu,2,CVPR,2019
Xiang Bai,2,CVPR,2019
John Flynn,2,CVPR,2019
Paul Debevec,2,CVPR,2019
Graham Fyffe,2,CVPR,2019
Aliaksandr Siarohin,2,CVPR,2019
Stephane Lathuiliere,2,CVPR,2019
Sergey Tulyakov,2,CVPR,2019
Ying-Cong Chen,2,CVPR,2019
Zhuotao Tian,2,CVPR,2019
Yan Yan,2,CVPR,2019
Huan Fu,2,CVPR,2019
Mingming Gong,2,CVPR,2019
Felix Heide,2,CVPR,2019
Michael Zollhofer,2,CVPR,2019
Jean-Baptiste Alayrac,2,CVPR,2019
Yoshitaka Ushiku,2,CVPR,2019
Lei Zhou,2,CVPR,2019
Boqing Gong,2,CVPR,2019
Stella X. Yu,2,CVPR,2019
Alexei A. Efros,2,CVPR,2019
Changqing Zhang,2,CVPR,2019
Vishnu Naresh Boddeti,2,CVPR,2019
Zhenbo Luo,2,CVPR,2019
Yu-Chiang Frank Wang,2,CVPR,2019
Xiaotian Qiao,2,CVPR,2019
Quanlong Zheng,2,CVPR,2019
Ying Cao,2,CVPR,2019
He Wang,2,CVPR,2019
Jingwei Huang,2,CVPR,2019
Shuran Song,2,CVPR,2019
Minhyuk Sung,2,CVPR,2019
Kihyuk Sohn,2,CVPR,2019
Xiang Yu,2,CVPR,2019
Jianzhuang Liu,2,CVPR,2019
Kaichao You,2,CVPR,2019
Heng Tao Shen,2,CVPR,2019
Binghui Chen,2,CVPR,2019
Shai Avidan,2,CVPR,2019
Hongguang Zhang,2,CVPR,2019
Piotr Koniusz,2,CVPR,2019
Jian Zhang,2,CVPR,2019
Shaohui Lin,2,CVPR,2019
Xinchao Wang,2,CVPR,2019
Jianbo Jiao,2,CVPR,2019
Yunchao Wei,2,CVPR,2019
Honghui Shi,2,CVPR,2019
Thomas S. Huang,2,CVPR,2019
Hailin Jin,2,CVPR,2019
Zhenheng Yang,2,CVPR,2019
Dhruv Mahajan,2,CVPR,2019
Hong Liu,2,CVPR,2019
Qiang Yang,2,CVPR,2019
Ke Gong,2,CVPR,2019
Jiaqi Wang,2,CVPR,2019
Li Jiang,2,CVPR,2019
Shu Liu,2,CVPR,2019
Qilong Wang,2,CVPR,2019
Peihua Li,2,CVPR,2019
Markus Gross,2,CVPR,2019
Yuan-Ting Hu,2,CVPR,2019
Yi Zhu,2,CVPR,2019
William A. P. Smith,2,CVPR,2019
Roozbeh Mottaghi,2,CVPR,2019
Yuan Gao,2,CVPR,2019
Andrew Achkar,2,CVPR,2019
Pierre-Marc Jodoin,2,CVPR,2019
Lingyu Duan,2,CVPR,2019
Chongruo Wu,2,CVPR,2019
Yongtian Wang,2,CVPR,2019
Sotiris Nousias,2,CVPR,2019
Bing Zeng,2,CVPR,2019
Danfei Xu,2,CVPR,2019
Yuke Zhu,2,CVPR,2019
Alex Wong,2,CVPR,2019
Rene Ranftl,2,CVPR,2019
Thomas Brox,2,CVPR,2019
Xi Peng,2,CVPR,2019
Hao Yang,2,CVPR,2019
Neil M. Robertson,2,CVPR,2019
Dihong Gong,2,CVPR,2019
De-An Huang,2,CVPR,2019
Jurgen Gall,2,CVPR,2019
Hao-Shu Fang,2,CVPR,2019
Yanfeng Wang,2,CVPR,2019
Yuan Liu,2,CVPR,2019
Wei-Chiu Ma,2,CVPR,2019
Yuwen Xiong,2,CVPR,2019
Chen Huang,2,CVPR,2019
Janine Thoma,2,CVPR,2019
Xiaoxiao Li,2,CVPR,2019
Jing Qin,2,CVPR,2019
Shengfeng He,2,CVPR,2019
Zhangyang Wang,2,CVPR,2019
Gregory Shakhnarovich,2,CVPR,2019
Qibin Hou,2,CVPR,2019
Qinghua Hu,2,CVPR,2019
Pengfei Zhu,2,CVPR,2019
Wang Zhao,2,CVPR,2019
Mengshi Qi,2,CVPR,2019
Yan Lu,2,CVPR,2019
Yanbo Fan,2,CVPR,2019
Anil K. Jain,2,CVPR,2019
Yifan Zhao,2,CVPR,2019
Shaodi You,2,CVPR,2019
Jianbo Shi,2,CVPR,2019
Xu Yang,2,CVPR,2019
Junchi Yan,2,CVPR,2019
Sven Dickinson,2,CVPR,2019
Kaleem Siddiqi,2,CVPR,2019
Guanbin Li,2,CVPR,2019
Weichao Qiu,2,CVPR,2019
Marc Niethammer,2,CVPR,2019
Mubarak Shah,2,CVPR,2019
Dahun Kim,2,CVPR,2019
Sanghyun Woo,2,CVPR,2019
Yinpeng Dong,2,CVPR,2019
Hang Su,2,CVPR,2019
Jun Zhu,2,CVPR,2019
Ismail Ben Ayed,2,CVPR,2019
Yang He,2,CVPR,2019
Yu Zhang,2,CVPR,2019
Thomas Funkhouser,2,CVPR,2019
Hao Li,2,CVPR,2019
Hao Zhu,2,CVPR,2019
Xun Cao,2,CVPR,2019
Tali Dekel,2,CVPR,2019
William T. Freeman,2,CVPR,2019
Kui Jia,2,CVPR,2019
Xin Tong,2,CVPR,2019
Pan Ji,2,CVPR,2019
Jia Xu,2,CVPR,2019
Michael M. Bronstein,2,CVPR,2019
Junyu Gao,2,CVPR,2019
Tianzhu Zhang,2,CVPR,2019
Changsheng Xu,2,CVPR,2019
Martin Danelljan,2,CVPR,2019
Michael Felsberg,2,CVPR,2019
Chong Sun,2,CVPR,2019
Xi Yin,2,CVPR,2019
Shiming Xiang,2,CVPR,2019
Chang Huang,2,CVPR,2019
Xinggang Wang,2,CVPR,2019
Bo Zhang,2,CVPR,2019
Pedro V. Sander,2,CVPR,2019
Jing Liao,2,CVPR,2019
Alexander G. Hauptmann,2,CVPR,2019
Xu Shen,2,CVPR,2019
Hongtao Lu,2,CVPR,2019
Xian-Sheng Hua,2,CVPR,2019
Tao Wang,2,CVPR,2019
Li Yuan,2,CVPR,2019
Tianshui Chen,2,CVPR,2019
Xun Wang,2,CVPR,2019
Lior Wolf,2,CVPR,2019
Giorgos Tolias,2,CVPR,2019
Yannis Avrithis,2,CVPR,2019
Ondrej Chum,2,CVPR,2019
Ziyan Wu,2,CVPR,2019
Yichao Wu,2,CVPR,2019
Ding Liang,2,CVPR,2019
Haoyu Qin,2,CVPR,2019
Leonid Karlinsky,2,CVPR,2019
Joseph Shtok,2,CVPR,2019
Sivan Harary,2,CVPR,2019
Amit Aides,2,CVPR,2019
Guosheng Lin,2,CVPR,2019
Fayao Liu,2,CVPR,2019
Huan Ling,2,CVPR,2019
Wenzheng Chen,2,CVPR,2019
Amaia Salvador,2,CVPR,2019
Xavier Giro-I-Nieto,2,CVPR,2019
Chang-Su Kim,2,CVPR,2019
Heng Fan,2,CVPR,2019
Yunsheng Li,2,CVPR,2019
Subhransu Maji,2,CVPR,2019
Jan-Michael Frahm,2,CVPR,2019
Hengshuang Zhao,2,CVPR,2019
Jia Deng,2,CVPR,2019
Philippe Weinzaepfel,2,CVPR,2019
Wentao Liu,2,CVPR,2019
Stefan Stojanov,2,CVPR,2019
Connelly Barnes,2,CVPR,2019
Jimei Yang,2,CVPR,2019
Stefan Roth,2,CVPR,2019
Di Huang,2,CVPR,2019
You He,2,CVPR,2019
Marcella Cornia,2,CVPR,2019
Lorenzo Baraldi,2,CVPR,2019
Hui Huang,2,CVPR,2019
Liyuan Pan,2,CVPR,2019
Richard Hartley,2,CVPR,2019
Miaomiao Liu,2,CVPR,2019
Kai Wang,2,CVPR,2019
Zhengming Ding,2,CVPR,2019
Pong C. Yuen,2,CVPR,2019
Georgia Gkioxari,2,CVPR,2019
Zhe Gan,2,CVPR,2019
Jingjing Liu,2,CVPR,2019
Alexander Kirillov,2,CVPR,2019
Hang Xu,2,CVPR,2019
Zhenguo Li,2,CVPR,2019
Miaojing Shi,2,CVPR,2019
Krishna Kumar Singh,2,CVPR,2019
Si Wu,2,CVPR,2019
Jichang Li,2,CVPR,2019
Zhiwen Yu,2,CVPR,2019
Hau-San Wong,2,CVPR,2019
Zecheng Xie,2,CVPR,2019
Lianwen Jin,2,CVPR,2019
Yuliang Liu,2,CVPR,2019
Lele Xie,2,CVPR,2019
Bharath Hariharan,2,CVPR,2019
Jonghwan Mun,2,CVPR,2019
Kaihua Tang,2,CVPR,2019
Meet Shah,2,CVPR,2019
Abhishek Das,2,CVPR,2019
Stefan Lee,2,CVPR,2019
Irfan Essa,2,CVPR,2019
Ji-Rong Wen,2,CVPR,2019
Yonatan Bisk,2,CVPR,2019
Yejin Choi,2,CVPR,2019
Atul Ingle,2,CVPR,2019
Rohit Pandey,2,CVPR,2019
Ricardo Martin-Brualla,2,CVPR,2019
Sunil Hadap,2,CVPR,2019
Yannick Hold-Geoffroy,2,CVPR,2019
Xing Liu,2,CVPR,2019
Masanori Suganuma,2,CVPR,2019
Tsung-Yi Lin,2,CVPR,2019
Ruibing Hou,2,CVPR,2019
Bingpeng Ma,2,CVPR,2019
Hong Chang,2,CVPR,2019
Xinqian Gu,2,CVPR,2019
Liwei Wang,2,CVPR,2019
Shiliang Pu,2,CVPR,2019
Lei Wang,2,CVPR,2019
Qiang Cheng,2,CVPR,2019
Yanwei Pang,2,CVPR,2019
Bin Yang,2,CVPR,2019
Seonguk Seo,2,CVPR,2019
Lei Zhu,2,CVPR,2019
Renjie Liao,2,CVPR,2019
Xiaohui Shen,2,CVPR,2019
Yasuyuki Matsushita,2,CVPR,2019
Yu Liu,2,CVPR,2019
Hui Su,2,CVPR,2019
Timo Bolkart,2,CVPR,2019
Michael J. Black,2,CVPR,2019
Jiani Hu,2,CVPR,2019
Chenliang Xu,2,CVPR,2019
Mrigank Rochan,2,CVPR,2019
Paul Voigtlaender,2,CVPR,2019
Bastian Leibe,2,CVPR,2019
Despoina Paschalidou,2,CVPR,2019
