author,count,conference,year
Bernt Schiele,2,ICCV,2015
Steven M. Seitz,2,ICCV,2015
Ziwei Liu,2,ICCV,2015
Jinhui Tang,2,ICCV,2015
Kristen Grauman,2,ICCV,2015
Samuel Rota Bulo,2,ICCV,2015
Gang Hua,2,ICCV,2015
Bohyung Han,2,ICCV,2015
Ismail Ben Ayed,2,ICCV,2015
Fuxin Li,2,ICCV,2015
William A. P. Smith,2,ICCV,2015
Shenlong Wang,2,ICCV,2015
Margret Keuper,2,ICCV,2015
M. Pawan Kumar,2,ICCV,2015
Junmo Kim,2,ICCV,2015
Meirav Galun,2,ICCV,2015
Ronen Basri,2,ICCV,2015
Vamsi K. Ithapu,2,ICCV,2015
Nagesh Adluru,2,ICCV,2015
Dhruv Batra,2,ICCV,2015
James S. Supancic Iii,2,ICCV,2015
Gregory Rogez,2,ICCV,2015
Wei Liu,2,ICCV,2015
Yue Wu,2,ICCV,2015
C. V. Jawahar,2,ICCV,2015
Judy Hoffman,2,ICCV,2015
Mubarak Shah,2,ICCV,2015
Chi-Keung Tang,2,ICCV,2015
Shiwei Li,2,ICCV,2015
Tian Fang,2,ICCV,2015
Daniel Kondermann,2,ICCV,2015
Andrea Cohen,2,ICCV,2015
John W. Fisher Iii,2,ICCV,2015
Andreas Geiger,2,ICCV,2015
Ian Reid,2,ICCV,2015
Alberto Crivellaro,2,ICCV,2015
Michael J. Black,2,ICCV,2015
Valsamis Ntouskos,2,ICCV,2015
Marta Sanzari,2,ICCV,2015
Fabrizio Natola,2,ICCV,2015
Fiora Pirri,2,ICCV,2015
Narendra Ahuja,2,ICCV,2015
Shohei Nobuhara,2,ICCV,2015
Wei Zhang,2,ICCV,2015
Basura Fernando,2,ICCV,2015
C. Lawrence Zitnick,2,ICCV,2015
Devi Parikh,2,ICCV,2015
Yan Yan,2,ICCV,2015
Alexander C. Berg,2,ICCV,2015
Juan C. Caicedo,2,ICCV,2015
Jiang Wang,2,ICCV,2015
Jianping Shi,2,ICCV,2015
David Eigen,2,ICCV,2015
Joon-Young Lee,2,ICCV,2015
Hao Su,2,ICCV,2015
Fan Wang,2,ICCV,2015
Leonidas J. Guibas,2,ICCV,2015
Thomas Mensink,2,ICCV,2015
Cees G. M. Snoek,2,ICCV,2015
Felix X. Yu,2,ICCV,2015
Sanjiv Kumar,2,ICCV,2015
Shi-Fu Chang,2,ICCV,2015
Baba C. Vemuri,2,ICCV,2015
Sebastian Nowozin,2,ICCV,2015
Cristian Sminchisescu,2,ICCV,2015
Yannis Panagakis,2,ICCV,2015
Stefanos Zafeiriou,2,ICCV,2015
Qinfeng Shi,2,ICCV,2015
Dit-Yan Yeung,2,ICCV,2015
Wen-Sheng Chu,2,ICCV,2015
Jiabei Zeng,2,ICCV,2015
Jeffrey F. Cohn,2,ICCV,2015
Dimitris Samaras,2,ICCV,2015
Ashutosh Saxena,2,ICCV,2015
Oliver Wang,2,ICCV,2015
Alexander Sorkine-Hornung,2,ICCV,2015
Alexandre Alahi,2,ICCV,2015
Danhang Tang,2,ICCV,2015
Tae-Kyun Kim,2,ICCV,2015
Wei Yang,2,ICCV,2015
Boxin Shi,2,ICCV,2015
Ramesh Raskar,2,ICCV,2015
Haiting Lin,2,ICCV,2015
Sing Bing Kang,2,ICCV,2015
Jingyi Yu,2,ICCV,2015
Shree K. Nayar,2,ICCV,2015
Qiang Ji,2,ICCV,2015
Shengcai Liao,2,ICCV,2015
Xiang Li,2,ICCV,2015
Wei-Shi Zheng,2,ICCV,2015
Brais Martinez,2,ICCV,2015
Michel Valstar,2,ICCV,2015
Maja Pantic,2,ICCV,2015
Meina Kan,2,ICCV,2015
Shaoting Zhang,2,ICCV,2015
Ziming Zhang,2,ICCV,2015
Venkatesh Saligrama,2,ICCV,2015
Dinghuang Ji,2,ICCV,2015
Greg Mori,2,ICCV,2015
Arridhana Ciptadi,2,ICCV,2015
Mateusz Malinowski,1,ICCV,2015
Hamid Izadinia,1,ICCV,2015
Fereshteh Sadeghi,1,ICCV,2015
Santosh K. Divvala,1,ICCV,2015
Hannaneh Hajishirzi,1,ICCV,2015
Yejin Choi,1,ICCV,2015
Yukun Zhu,1,ICCV,2015
Ryan Kiros,1,ICCV,2015
Rich Zemel,1,ICCV,2015
Ting Yao,1,ICCV,2015
Chong-Wah Ngo,1,ICCV,2015
Pulkit Agrawal,1,ICCV,2015
Haoyu Ren,1,ICCV,2015
Ze-Nian Li,1,ICCV,2015
Quanshi Zhang,1,ICCV,2015
Ying Nian Wu,1,ICCV,2015
Yuhui Quan,1,ICCV,2015
Bin Yang,1,ICCV,2015
Junjie Yan,1,ICCV,2015
Zhen Lei,1,ICCV,2015
Mattis Paulin,1,ICCV,2015
Matthijs Douze,1,ICCV,2015
Julien Mairal,1,ICCV,2015
Lingxi Xie,1,ICCV,2015
Bo Zhang,1,ICCV,2015
Kamil Adamczewski,1,ICCV,2015
Yumin Suh,1,ICCV,2015
Kyoung Mu Lee,1,ICCV,2015
Edgar Simo-Serra,1,ICCV,2015
Eduard Trulls,1,ICCV,2015
Luis Ferraz,1,ICCV,2015
Iasonas Kokkinos,1,ICCV,2015
Abhishek Kar,1,ICCV,2015
Xin Zhao,1,ICCV,2015
Chao Sui,1,ICCV,2015
Roberto Togneri,1,ICCV,2015
Flora Ponjou Tasse,1,ICCV,2015
Jiri Kosinka,1,ICCV,2015
Neil Dodgson,1,ICCV,2015
Shida Beigpour,1,ICCV,2015
Andreas Kolb,1,ICCV,2015
Sven Kunz,1,ICCV,2015
Siying Liu,1,ICCV,2015
Tian-Tsong Ng,1,ICCV,2015
Kalyan Sunkavalli,1,ICCV,2015
Nathan Carr,1,ICCV,2015
Jia Li,1,ICCV,2015
Changqun Xia,1,ICCV,2015
Yafei Song,1,ICCV,2015
Shu Fang,1,ICCV,2015
Huanxi Liu,1,ICCV,2015
Stephen Chu,1,ICCV,2015
Rang M. H. Nguyen,1,ICCV,2015
Peng Jiang,1,ICCV,2015
Jingliang Peng,1,ICCV,2015
Robby T. Tan,1,ICCV,2015
Jianwei Li,1,ICCV,2015
Bo Gao,1,ICCV,2015
Wei Teng,1,ICCV,2015
Jun Xu,1,ICCV,2015
David Zhang,1,ICCV,2015
Jingwei Huang,1,ICCV,2015
Huarong Chen,1,ICCV,2015
Bin Wang,1,ICCV,2015
Xun Huang,1,ICCV,2015
Chengyao Shen,1,ICCV,2015
Xavier Boix,1,ICCV,2015
Qi Zhao,1,ICCV,2015
Xu Kong,1,ICCV,2015
Wenfei Cao,1,ICCV,2015
Shengfeng He,1,ICCV,2015
Rynson W.H. Lau,1,ICCV,2015
Michael Moeller,1,ICCV,2015
Julia Diebold,1,ICCV,2015
Guy Gilboa,1,ICCV,2015
Dongliang Cheng,1,ICCV,2015
Hyeokhyen Kwon,1,ICCV,2015
Yu-Wing Tai,1,ICCV,2015
Amos Sironi,1,ICCV,2015
Jordi Salvador,1,ICCV,2015
Eduardo Perez-Pellitero,1,ICCV,2015
Graham D. Finlayson,1,ICCV,2015
Alex E. Hayes,1,ICCV,2015
Mengke Yuan,1,ICCV,2015
Zhaowen Wang,1,ICCV,2015
Ding Liu,1,ICCV,2015
Wei Han,1,ICCV,2015
Jonathan T. Barron,1,ICCV,2015
Daniel Zoran,1,ICCV,2015
Phillip Isola,1,ICCV,2015
Dilip Krishnan,1,ICCV,2015
William T. Freeman,1,ICCV,2015
Yuchen Zhong,1,ICCV,2015
Maria Drangova,1,ICCV,2015
Wenbin Zou,1,ICCV,2015
Zezhou Cheng,1,ICCV,2015
Qingxiong Yang,1,ICCV,2015
Bin Sheng,1,ICCV,2015
Levent Karacan,1,ICCV,2015
Aykut Erdem,1,ICCV,2015
Erkut Erdem,1,ICCV,2015
Pierre-Yves Laffont,1,ICCV,2015
Guangyu Li,1,ICCV,2015
Yi Ma,1,ICCV,2015
Yongbo Li,1,ICCV,2015
Xuemei Xie,1,ICCV,2015
Xing Mei,1,ICCV,2015
Honggang Qi,1,ICCV,2015
Bao-Gang Hu,1,ICCV,2015
Wei-Chen Chiu,1,ICCV,2015
Guangyong Chen,1,ICCV,2015
Fengyuan Zhu,1,ICCV,2015
Pheng Ann Heng,1,ICCV,2015
Francisco Barranco,1,ICCV,2015
Saeed Anwar,1,ICCV,2015
Cong Phuoc Huynh,1,ICCV,2015
Gedas Bertasius,1,ICCV,2015
Jianbo Shi,1,ICCV,2015
David Ferstl,1,ICCV,2015
Gernot Riegler,1,ICCV,2015
Samuel Schulter,1,ICCV,2015
Xin Tao,1,ICCV,2015
Ruiyu Li,1,ICCV,2015
Ziyang Ma,1,ICCV,2015
Yiyong Jiang,1,ICCV,2015
Xinghao Ding,1,ICCV,2015
Delu Zeng,1,ICCV,2015
Yue Huang,1,ICCV,2015
John Paisley,1,ICCV,2015
Xiaolin Wu,1,ICCV,2015
Zhenhao Li,1,ICCV,2015
Xiaowei Deng,1,ICCV,2015
Abhijith Punnappurath,1,ICCV,2015
Vijay Rengarajan,1,ICCV,2015
A.N. Rajagopalan,1,ICCV,2015
Aditya Deshpande,1,ICCV,2015
Jason Rock,1,ICCV,2015
David Forsyth,1,ICCV,2015
Chao Dong,1,ICCV,2015
Yubin Deng,1,ICCV,2015
Chen Change Loy,1,ICCV,2015
Takahiro Hasegawa,1,ICCV,2015
Mitsuru Ambai,1,ICCV,2015
Kohta Ishikawa,1,ICCV,2015
Gou Koutaki,1,ICCV,2015
Yuji Yamauchi,1,ICCV,2015
Takayoshi Yamashita,1,ICCV,2015
Hironobu Fujiyoshi,1,ICCV,2015
Dingwen Zhang,1,ICCV,2015
Chao Li,1,ICCV,2015
Lu Jiang,1,ICCV,2015
Junwei Han,1,ICCV,2015
Fei Chen,1,ICCV,2015
Huimin Yu,1,ICCV,2015
Michael Hirsch,1,ICCV,2015
Bernhard Scholkopf,1,ICCV,2015
Yuanliu Liu,1,ICCV,2015
Zejian Yuan,1,ICCV,2015
Badong Chen,1,ICCV,2015
Jianru Xue,1,ICCV,2015
Raviteja Vemulapalli,1,ICCV,2015
Hien Van Nguyen,1,ICCV,2015
Shaohua Kevin Zhou,1,ICCV,2015
Lin Gu,1,ICCV,2015
Li Cheng,1,ICCV,2015
Tingying Peng,1,ICCV,2015
Christine Bayer,1,ICCV,2015
Toufiq Parag,1,ICCV,2015
Dan C. Ciresan,1,ICCV,2015
Alessandro Giusti,1,ICCV,2015
Won Hwa Kim,1,ICCV,2015
Ozioma C. Okonkwo,1,ICCV,2015
Steven Diamond,1,ICCV,2015
Stephen Boyd,1,ICCV,2015
Robert Pless,1,ICCV,2015
David Joseph Tan,1,ICCV,2015
Slobodan Ilic,1,ICCV,2015
Juan Jose Tarrio,1,ICCV,2015
Sol Pedre,1,ICCV,2015
Lap-Fai Yu,1,ICCV,2015
Noah Duncan,1,ICCV,2015
Ole Johannsen,1,ICCV,2015
Antonin Sulc,1,ICCV,2015
Bastian Goldluecke,1,ICCV,2015
Dimitrios Tzionas,1,ICCV,2015
Juergen Gall,1,ICCV,2015
Ke Wang,1,ICCV,2015
Jonathan Ventura,1,ICCV,2015
Clemens Arth,1,ICCV,2015
Antonio Agudo,1,ICCV,2015
Helge Rhodin,1,ICCV,2015
Nadia Robertini,1,ICCV,2015
Christian Richardt,1,ICCV,2015
Hans-Peter Seidel,1,ICCV,2015
Jeremie Papon,1,ICCV,2015
Markus Schoeler,1,ICCV,2015
Simon Donne,1,ICCV,2015
Bart Goossens,1,ICCV,2015
Wilfried Philips,1,ICCV,2015
Chris Sweeney,1,ICCV,2015
Tobias Hollerer,1,ICCV,2015
Matthew Turk,1,ICCV,2015
Mohammed Hachama,1,ICCV,2015
Peter Wonka,1,ICCV,2015
Peiyi Li,1,ICCV,2015
Haibin Ling,1,ICCV,2015
Xi Li,1,ICCV,2015
Chunyuan Liao,1,ICCV,2015
Yunsu Bok,1,ICCV,2015
Jiyoung Jung,1,ICCV,2015
Sunghoon Im,1,ICCV,2015
Gyeongmin Choe,1,ICCV,2015
Paulo F. U. Gotardo,1,ICCV,2015
Tomas Simon,1,ICCV,2015
Ching-Hui Chen,1,ICCV,2015
Hui Zhou,1,ICCV,2015
Timo Ahonen,1,ICCV,2015
Zhaopeng Cui,1,ICCV,2015
Ping Tan,1,ICCV,2015
Silvano Galliani,1,ICCV,2015
Katrin Lasinger,1,ICCV,2015
Philipp Heise,1,ICCV,2015
Brian Jensen,1,ICCV,2015
Sebastian Klose,1,ICCV,2015
Alois Knoll,1,ICCV,2015
Shaifali Parashar,1,ICCV,2015
Daniel Pizarro,1,ICCV,2015
Adrien Bartoli,1,ICCV,2015
Toby Collins,1,ICCV,2015
Armin Mustafa,1,ICCV,2015
Hansung Kim,1,ICCV,2015
Matthew Trager,1,ICCV,2015
Rui Yu,1,ICCV,2015
Chris Russell,1,ICCV,2015
Neill D. F. Campbell,1,ICCV,2015
Lourdes Agapito,1,ICCV,2015
Arun Mallya,1,ICCV,2015
Hang Su,1,ICCV,2015
Evangelos Kalogerakis,1,ICCV,2015
Erik Learned-Miller,1,ICCV,2015
Alexander Krull,1,ICCV,2015
Eric Brachmann,1,ICCV,2015
Frank Michel,1,ICCV,2015
Michael Ying Yang,1,ICCV,2015
Stefan Gumhold,1,ICCV,2015
Matea Donlic,1,ICCV,2015
Tomislav Petkovic,1,ICCV,2015
Tomislav Pribanic,1,ICCV,2015
Zhuoyuan Chen,1,ICCV,2015
Xun Sun,1,ICCV,2015
Michael Wilber,1,ICCV,2015
Iljung S. Kwak,1,ICCV,2015
Xin Lu,1,ICCV,2015
James Z. Wang,1,ICCV,2015
Yunchao Wei,1,ICCV,2015
Yu-Wei Chao,1,ICCV,2015
Zhan Wang,1,ICCV,2015
Yugeng He,1,ICCV,2015
Jiaxuan Wang,1,ICCV,2015
Xiangyu Zhang,1,ICCV,2015
Shaoqing Ren,1,ICCV,2015
Michele Fenzi,1,ICCV,2015
Laura Leal-Taixe,1,ICCV,2015
Jorn Ostermann,1,ICCV,2015
Fatih Cakir,1,ICCV,2015
David F. Fouhey,1,ICCV,2015
Wajahat Hussain,1,ICCV,2015
Junshi Huang,1,ICCV,2015
Qiang Chen,1,ICCV,2015
Nikita Prabhu,1,ICCV,2015
R. Venkatesh Babu,1,ICCV,2015
Rachit Dubey,1,ICCV,2015
Joshua Peterson,1,ICCV,2015
Kun Ding,1,ICCV,2015
Chunlei Huo,1,ICCV,2015
Bin Fan,1,ICCV,2015
Xianglong Liu,1,ICCV,2015
Lei Huang,1,ICCV,2015
Cheng Deng,1,ICCV,2015
Bo Lang,1,ICCV,2015
Liang Zheng,1,ICCV,2015
Liyue Shen,1,ICCV,2015
Lu Tian,1,ICCV,2015
Anran Wang,1,ICCV,2015
Jianfei Cai,1,ICCV,2015
Tat-Jen Cham,1,ICCV,2015
Spyros Gidaris,1,ICCV,2015
Marcel Simon,1,ICCV,2015
Erik Rodner,1,ICCV,2015
David Novotny,1,ICCV,2015
Nan Ding,1,ICCV,2015
Hartmut Neven,1,ICCV,2015
Hyo Jin Kim,1,ICCV,2015
Guo-Sen Xie,1,ICCV,2015
Xu-Yao Zhang,1,ICCV,2015
Cheng-Lin Liu,1,ICCV,2015
Sarah Taghavi Namin,1,ICCV,2015
Mohammad Najafi,1,ICCV,2015
Alex Wong,1,ICCV,2015
Michal Busta,1,ICCV,2015
Lukas Neumann,1,ICCV,2015
Songfan Yang,1,ICCV,2015
Xinggang Wang,1,ICCV,2015
Zhuotun Zhu,1,ICCV,2015
Cong Yao,1,ICCV,2015
Xiang Bai,1,ICCV,2015
Austin Meyers,1,ICCV,2015
Nick Johnston,1,ICCV,2015
Vivek Rathod,1,ICCV,2015
Anoop Korattikara,1,ICCV,2015
Alex Gorban,1,ICCV,2015
Nathan Silberman,1,ICCV,2015
Sergio Guadarrama,1,ICCV,2015
Jonathan Huang,1,ICCV,2015
Albert Gordo,1,ICCV,2015
Jon Almazan,1,ICCV,2015
Naila Murray,1,ICCV,2015
Borislav Antic,1,ICCV,2015
Bjorn Ommer,1,ICCV,2015
Wei Feng,1,ICCV,2015
Fei-Peng Tian,1,ICCV,2015
Qian Zhang,1,ICCV,2015
Nan Zhang,1,ICCV,2015
Liang Wan,1,ICCV,2015
Jizhou Sun,1,ICCV,2015
Artem Babenko,1,ICCV,2015
Victor Lempitsky,1,ICCV,2015
Xingchao Peng,1,ICCV,2015
Baochen Sun,1,ICCV,2015
Karim Ali,1,ICCV,2015
Ruobing Wu,1,ICCV,2015
Wenping Wang,1,ICCV,2015
Gaurav Sharma,1,ICCV,2015
Jorge Garcia,1,ICCV,2015
Niki Martinel,1,ICCV,2015
Christian Micheloni,1,ICCV,2015
Alfredo Gardel,1,ICCV,2015
Nima Sedaghat,1,ICCV,2015
Satoshi Ikehata,1,ICCV,2015
Hang Yang,1,ICCV,2015
Yasutaka Furukawa,1,ICCV,2015
Ricardo Martin-Brualla,1,ICCV,2015
David Gallup,1,ICCV,2015
Benjamin Ummenhofer,1,ICCV,2015
Sagi Katz,1,ICCV,2015
Ayellet Tal,1,ICCV,2015
Niloufar Pourian,1,ICCV,2015
S. Karthikeyan,1,ICCV,2015
B.S. Manjunath,1,ICCV,2015
Chaowei Fang,1,ICCV,2015
Zicheng Liao,1,ICCV,2015
Xiaoxiao Li,1,ICCV,2015
Chunyan Xu,1,ICCV,2015
Saining Xie,1,ICCV,2015
Zhuowen Tu,1,ICCV,2015
Jianming Zhang,1,ICCV,2015
Dinesh Jayaraman,1,ICCV,2015
Carl Doersch,1,ICCV,2015
Xinlei Chen,1,ICCV,2015
Tsung-Yu Lin,1,ICCV,2015
Aruni Roychowdhury,1,ICCV,2015
Fanyi Xiao,1,ICCV,2015
Yong Jae Lee,1,ICCV,2015
Peter Kontschieder,1,ICCV,2015
Madalina Fiterau,1,ICCV,2015
Antonio Criminisi,1,ICCV,2015
Zichao Yang,1,ICCV,2015
Marcin Moczulski,1,ICCV,2015
Misha Denil,1,ICCV,2015
Nando De Freitas,1,ICCV,2015
Alex Smola,1,ICCV,2015
Le Song,1,ICCV,2015
Ziyu Wang,1,ICCV,2015
Xiangyong Cao,1,ICCV,2015
Yang Chen,1,ICCV,2015
Dong Wang,1,ICCV,2015
Yannis Avrithis,1,ICCV,2015
Yannis Kalantidis,1,ICCV,2015
Evangelos Anagnostopoulos,1,ICCV,2015
Ioannis Z. Emiris,1,ICCV,2015
Yan Xia,1,ICCV,2015
Xudong Cao,1,ICCV,2015
Fang Wen,1,ICCV,2015
Hyeonwoo Noh,1,ICCV,2015
Seunghoon Hong,1,ICCV,2015
Shuai Zheng,1,ICCV,2015
Sadeep Jayasumana,1,ICCV,2015
Bernardino Romera-Paredes,1,ICCV,2015
Vibhav Vineet,1,ICCV,2015
Zhizhong Su,1,ICCV,2015
Dalong Du,1,ICCV,2015
Philip H. S. Torr,1,ICCV,2015
Mikael Nilsson,1,ICCV,2015
Jordi Pont-Tuset,1,ICCV,2015
Meng Tang,1,ICCV,2015
Guangying Cao,1,ICCV,2015
Peng Wang,1,ICCV,2015
Changqing Zhang,1,ICCV,2015
Huazhu Fu,1,ICCV,2015
Guangcan Liu,1,ICCV,2015
Xiaochun Cao,1,ICCV,2015
Jiangping Wang,1,ICCV,2015
Kai Ma,1,ICCV,2015
Vivek Kumar Singh,1,ICCV,2015
Terrence Chen,1,ICCV,2015
Ahmad Humayun,1,ICCV,2015
Yuanqi Su,1,ICCV,2015
Yuehu Liu,1,ICCV,2015
Bonan Cuan,1,ICCV,2015
Xiang Fu,1,ICCV,2015
Chien-Yi Wang,1,ICCV,2015
Chen Chen,1,ICCV,2015
Changhu Wang,1,ICCV,2015
C.-C. Jay Kuo,1,ICCV,2015
Ekaterina Lobacheva,1,ICCV,2015
Olga Veksler,1,ICCV,2015
Jifeng Dai,1,ICCV,2015
Mihai Marian Puscas,1,ICCV,2015
Enver Sangineto,1,ICCV,2015
Dubravko Culibrk,1,ICCV,2015
Mete Ozay,1,ICCV,2015
Umit Rusen Aktas,1,ICCV,2015
Jeremy L. Wyatt,1,ICCV,2015
Ales Leonardis,1,ICCV,2015
Chao Zhang,1,ICCV,2015
Behrend Heeren,1,ICCV,2015
Martin Rumpf,1,ICCV,2015
Tom Lee,1,ICCV,2015
Sven Dickinson,1,ICCV,2015
Gellert Mattyus,1,ICCV,2015
Julia Kruger,1,ICCV,2015
Jan Ehrhardt,1,ICCV,2015
Heinz Handels,1,ICCV,2015
Hyojin Kim,1,ICCV,2015
