author,count,conference,year
Olivier Saurer,2,ICCV,2013
Bodo Rosenhahn,2,ICCV,2013
Ming-Ming Cheng,2,ICCV,2013
Wen-Yan Lin,2,ICCV,2013
Shuai Zheng,2,ICCV,2013
Nigel Crook,2,ICCV,2013
Ping Wei,2,ICCV,2013
Yibiao Zhao,2,ICCV,2013
Marius Leordeanu,2,ICCV,2013
Dengxin Dai,2,ICCV,2013
Adriana Kovashka,2,ICCV,2013
Tae-Kyun Kim,2,ICCV,2013
Peihua Li,2,ICCV,2013
Qilong Wang,2,ICCV,2013
Evgeny Strekalovskiy,2,ICCV,2013
Jianzhuang Liu,2,ICCV,2013
Tamara L. Berg,2,ICCV,2013
Jiaming Guo,2,ICCV,2013
Zhuwen Li,2,ICCV,2013
Steven Zhiying Zhou,2,ICCV,2013
Jakob Verbeek,2,ICCV,2013
Seunghoon Hong,2,ICCV,2013
Bohyung Han,2,ICCV,2013
Michal Irani,2,ICCV,2013
Jun Wang,2,ICCV,2013
Shih-Fu Chang,2,ICCV,2013
Yubin Kuang,2,ICCV,2013
Kalle Astrom,2,ICCV,2013
Sunyeong Kim,2,ICCV,2013
Adrien Bartoli,2,ICCV,2013
Yannis Avrithis,2,ICCV,2013
Fang Wen,2,ICCV,2013
Tsuhan Chen,2,ICCV,2013
Jonathan Brandt,2,ICCV,2013
Nikos Paragios,2,ICCV,2013
Andrew Owens,2,ICCV,2013
Basura Fernando,2,ICCV,2013
Fan Wang,1,ICCV,2013
Qixing Huang,1,ICCV,2013
Leonidas J. Guibas,1,ICCV,2013
Bingbing Ni,1,ICCV,2013
Zheyun Feng,1,ICCV,2013
Rong Jin,1,ICCV,2013
Anil Jain,1,ICCV,2013
Yi Sun,1,ICCV,2013
Aleksandr V. Segal,1,ICCV,2013
Hesamoddin Salehian,1,ICCV,2013
Guang Cheng,1,ICCV,2013
Baba C. Vemuri,1,ICCV,2013
Zuzana Kukelova,1,ICCV,2013
Martin Bujnak,1,ICCV,2013
Tomas Pajdla,1,ICCV,2013
Heng Yang,1,ICCV,2013
Ioannis Patras,1,ICCV,2013
Ziyang Ma,1,ICCV,2013
Yichen Wei,1,ICCV,2013
Enhua Wu,1,ICCV,2013
Ivor Tsang,1,ICCV,2013
David Eigen,1,ICCV,2013
Dilip Krishnan,1,ICCV,2013
Rob Fergus,1,ICCV,2013
Zhibin Hong,1,ICCV,2013
Xue Mei,1,ICCV,2013
Danil Prokhorov,1,ICCV,2013
Xiang Yu,1,ICCV,2013
Junzhou Huang,1,ICCV,2013
Shaoting Zhang,1,ICCV,2013
Wang Yan,1,ICCV,2013
Dimitris N. Metaxas,1,ICCV,2013
Zhaowen Wang,1,ICCV,2013
Nasser Nasrabadi,1,ICCV,2013
Thomas Huang,1,ICCV,2013
Sukrit Shankar,1,ICCV,2013
Joan Lasenby,1,ICCV,2013
Roberto Cipolla,1,ICCV,2013
Jiashi Feng,1,ICCV,2013
Yaron Eshet,1,ICCV,2013
Simon Korman,1,ICCV,2013
Eyal Ofek,1,ICCV,2013
Baoyuan Wu,1,ICCV,2013
Siwei Lyu,1,ICCV,2013
Bao-Gang Hu,1,ICCV,2013
Nicolas Martin,1,ICCV,2013
Vincent Couture,1,ICCV,2013
Sebastien Roy,1,ICCV,2013
Philipp Heise,1,ICCV,2013
Sebastian Klose,1,ICCV,2013
Brian Jensen,1,ICCV,2013
Alois Knoll,1,ICCV,2013
Quanfu Fan,1,ICCV,2013
Prasad Gabbur,1,ICCV,2013
Sharath Pankanti,1,ICCV,2013
Dror Aiger,1,ICCV,2013
Efi Kokiopoulou,1,ICCV,2013
Ehud Rivlin,1,ICCV,2013
David Ferstl,1,ICCV,2013
Christian Reinbacher,1,ICCV,2013
Rene Ranftl,1,ICCV,2013
Matthias Ruether,1,ICCV,2013
Byung-Soo Kim,1,ICCV,2013
Pushmeet Kohli,1,ICCV,2013
Yan Yan,1,ICCV,2013
Elisa Ricci,1,ICCV,2013
Ramanathan Subramanian,1,ICCV,2013
Oswald Lanz,1,ICCV,2013
Ali Osman Ulusoy,1,ICCV,2013
Octavian Biris,1,ICCV,2013
Joseph L. Mundy,1,ICCV,2013
Jose A. Rodriguez Serrano,1,ICCV,2013
Diane Larlus,1,ICCV,2013
Vincent De Smet,1,ICCV,2013
Bing Li,1,ICCV,2013
Yu Pang,1,ICCV,2013
Mohamed Elhoseiny,1,ICCV,2013
Babak Saleh,1,ICCV,2013
Raul Diaz,1,ICCV,2013
Sam Hallman,1,ICCV,2013
Charless C. Fowlkes,1,ICCV,2013
Yuanjun Xiong,1,ICCV,2013
Kevin Cannons,1,ICCV,2013
Sangmin Oh,1,ICCV,2013
Ilseo Kim,1,ICCV,2013
Jeffrey Byrne,1,ICCV,2013
Jianbo Shi,1,ICCV,2013
Aastha Jain,1,ICCV,2013
Shuanak Chatterjee,1,ICCV,2013
Derek Bradley,1,ICCV,2013
Thabo Beeler,1,ICCV,2013
Irene Kotsia,1,ICCV,2013
Kevin Tang,1,ICCV,2013
Daphne Koller,1,ICCV,2013
Xinlei Chen,1,ICCV,2013
Feng Liu,1,ICCV,2013
Yuzhen Niu,1,ICCV,2013
Hailin Jin,1,ICCV,2013
Honghui Zhang,1,ICCV,2013
Jinglu Wang,1,ICCV,2013
Long Quan,1,ICCV,2013
Nianjuan Jiang,1,ICCV,2013
Zhaopeng Cui,1,ICCV,2013
Scott Satkin,1,ICCV,2013
Jinhui Tang,1,ICCV,2013
Min Lin,1,ICCV,2013
Mahsa Baktashmotlagh,1,ICCV,2013
Mehrtash T. Harandi,1,ICCV,2013
Frank Steinbrucker,1,ICCV,2013
Christian Kerl,1,ICCV,2013
Tom Sie Ho Lee,1,ICCV,2013
Sven Dickinson,1,ICCV,2013
Yuandong Tian,1,ICCV,2013
Jian-Fang Hu,1,ICCV,2013
Jianhuang Lai,1,ICCV,2013
Thomas Berg,1,ICCV,2013
Xiatian Zhu,1,ICCV,2013
Csaba Domokos,1,ICCV,2013
Jun Zhu,1,ICCV,2013
Baoyuan Wang,1,ICCV,2013
Wenjun Zhang,1,ICCV,2013
Jimei Yang,1,ICCV,2013
Yi-Hsuan Tsai,1,ICCV,2013
Jiayuan Ma,1,ICCV,2013
Roderick De Nijs,1,ICCV,2013
Sebastian Ramos,1,ICCV,2013
Koljia Kuhnlenz,1,ICCV,2013
Stefan Duffner,1,ICCV,2013
Christophe Garcia,1,ICCV,2013
Mandar Dixit,1,ICCV,2013
Nikhil Rasiwasia,1,ICCV,2013
Federico Tombari,1,ICCV,2013
Alessandro Franchi,1,ICCV,2013
Luigi Di Stefano,1,ICCV,2013
Jiongxin Liu,1,ICCV,2013
Yi Wu,1,ICCV,2013
Yoshihisa Ijiri,1,ICCV,2013
Tomas Kazmar,1,ICCV,2013
Evgeny Z. Kvon,1,ICCV,2013
Alexander Stark,1,ICCV,2013
Joseph J. Lim,1,ICCV,2013
Hamed Pirsiavash,1,ICCV,2013
Graham D. Finlayson,1,ICCV,2013
Jiajia Luo,1,ICCV,2013
Hairong Qi,1,ICCV,2013
Michael Van Den Bergh,1,ICCV,2013
Xu Wang,1,ICCV,2013
Stefan Atev,1,ICCV,2013
Gilad Lerman,1,ICCV,2013
David F. Fouhey,1,ICCV,2013
Carl Olsson,1,ICCV,2013
Kristina Scherbaum,1,ICCV,2013
James Petterson,1,ICCV,2013
Rogerio S. Feris,1,ICCV,2013
Volker Blanz,1,ICCV,2013
Anand Mishra,1,ICCV,2013
Hae-Gon Jeon,1,ICCV,2013
Seon Joo Kim,1,ICCV,2013
Georgios Tzimiropoulos,1,ICCV,2013
Hua Wang,1,ICCV,2013
Jifeng Dai,1,ICCV,2013
Ying Nian Wu,1,ICCV,2013
Jie Zhou,1,ICCV,2013
Martin Kostinger,1,ICCV,2013
Junchi Yan,1,ICCV,2013
Yu Tian,1,ICCV,2013
Ya Zhang,1,ICCV,2013
Stephen M. Chu,1,ICCV,2013
Phillip Isola,1,ICCV,2013
Ce Liu,1,ICCV,2013
Marc T. Law,1,ICCV,2013
Nicolas Thome,1,ICCV,2013
Matthieu Cord,1,ICCV,2013
Xiaoyu Ding,1,ICCV,2013
Wen-Sheng Chu,1,ICCV,2013
Jeffery F. Cohn,1,ICCV,2013
Qiao Wang,1,ICCV,2013
Xiujuan Chai,1,ICCV,2013
Suraj Jain,1,ICCV,2013
Ning Zhang,1,ICCV,2013
Ryan Farrell,1,ICCV,2013
Forrest Iandola,1,ICCV,2013
Supreeth Achar,1,ICCV,2013
Stephen T. Nuske,1,ICCV,2013
Iasonas Kokkinos,1,ICCV,2013
Meng Tang,1,ICCV,2013
Lena Gorelick,1,ICCV,2013
Olga Veksler,1,ICCV,2013
Zhiwu Huang,1,ICCV,2013
Ruiping Wang,1,ICCV,2013
Hang Chang,1,ICCV,2013
Yin Zhou,1,ICCV,2013
Paul Spellman,1,ICCV,2013
Bahram Parvin,1,ICCV,2013
Cai-Zhi Zhu,1,ICCV,2013
Shin Ichi Satoh,1,ICCV,2013
Laurent Kneip,1,ICCV,2013
Simon Lynen,1,ICCV,2013
R. Melo,1,ICCV,2013
M. Antunes,1,ICCV,2013
J.P. Barreto,1,ICCV,2013
G. Falcao,1,ICCV,2013
N. Goncalves,1,ICCV,2013
Christoph Straehle,1,ICCV,2013
Ullrich Koethe,1,ICCV,2013
Steve Maybank,1,ICCV,2013
Vidit Jain,1,ICCV,2013
Sachin Sudhakar Farfade,1,ICCV,2013
Yan Gao,1,ICCV,2013
Yen-Lin Chen,1,ICCV,2013
Hsiang-Tao Wu,1,ICCV,2013
Fuhao Shi,1,ICCV,2013
Xin Tong,1,ICCV,2013
Jinxiang Chai,1,ICCV,2013
Fatemeh Mirrashed,1,ICCV,2013
Mohammad Rastegari,1,ICCV,2013
Jia Xu,1,ICCV,2013
Vamsi K. Ithapu,1,ICCV,2013
Lopamudra Mukherjee,1,ICCV,2013
Vikas Singh,1,ICCV,2013
Ali Borji,1,ICCV,2013
Hamed R. Tavakoli,1,ICCV,2013
Dicky N. Sihite,1,ICCV,2013
Laurent Itti,1,ICCV,2013
Shaobing Gao,1,ICCV,2013
Kaifu Yang,1,ICCV,2013
Chaoyi Li,1,ICCV,2013
Yongjie Li,1,ICCV,2013
Behrooz Mahasseni,1,ICCV,2013
Marcus Rohrbach,1,ICCV,2013
Wei Qiu,1,ICCV,2013
Ivan Titov,1,ICCV,2013
Stefan Thater,1,ICCV,2013
Manfred Pinkal,1,ICCV,2013
Zhuoyuan Chen,1,ICCV,2013
Netalee Efrat,1,ICCV,2013
Daniel Glasner,1,ICCV,2013
Alexander Apartsin,1,ICCV,2013
Boaz Nadler,1,ICCV,2013
Anat Levin,1,ICCV,2013
Mohamed R. Amer,1,ICCV,2013
Alan Fern,1,ICCV,2013
Xingyu Zeng,1,ICCV,2013
Chen Fang,1,ICCV,2013
Ye Xu,1,ICCV,2013
Daniel N. Rockmore,1,ICCV,2013
Eran Swears,1,ICCV,2013
Anthony Hoogs,1,ICCV,2013
Kim Boyer,1,ICCV,2013
Anestis Papazoglou,1,ICCV,2013
Vittorio Ferrari,1,ICCV,2013
Jayaguru Panda,1,ICCV,2013
Xi Li,1,ICCV,2013
Yao Li,1,ICCV,2013
Anthony Dick,1,ICCV,2013
Juan Liu,1,ICCV,2013
Emmanouil Psarakis,1,ICCV,2013
Ioannis Stamos,1,ICCV,2013
S. Karthikeyan,1,ICCV,2013
Vignesh Jagadeesh,1,ICCV,2013
Renuka Shenoy,1,ICCV,2013
Miguel Ecksteinz,1,ICCV,2013
Bowen Jiang,1,ICCV,2013
Chuan Yang,1,ICCV,2013
Shiliang Zhang,1,ICCV,2013
Matthijs Douze,1,ICCV,2013
Suyog Dutt Jain,1,ICCV,2013
Masakazu Iwamura,1,ICCV,2013
Tomokazu Sato,1,ICCV,2013
Koichi Kise,1,ICCV,2013
Oren Barkan,1,ICCV,2013
Jonathan Weill,1,ICCV,2013
Lior Wolf,1,ICCV,2013
Hagai Aronowitz,1,ICCV,2013
Daozheng Chen,1,ICCV,2013
Dhruv Batra,1,ICCV,2013
Thomas Helten,1,ICCV,2013
Meinard Muller,1,ICCV,2013
Mojtaba Seyedhosseini,1,ICCV,2013
Mehdi Sajjadi,1,ICCV,2013
Tolga Tasdizen,1,ICCV,2013
Tianzhu Zhang,1,ICCV,2013
Bernard Ghanem,1,ICCV,2013
Changsheng Xu,1,ICCV,2013
Narendra Ahuja,1,ICCV,2013
Viktoriia Sharmanska,1,ICCV,2013
Novi Quadrianto,1,ICCV,2013
Stephen Lombardi,1,ICCV,2013
Ko Nishino,1,ICCV,2013
Yasushi Makihara,1,ICCV,2013
Yasushi Yagi,1,ICCV,2013
Yingya Zhang,1,ICCV,2013
Zhenan Sun,1,ICCV,2013
Mei Han,1,ICCV,2013
Chang Ma,1,ICCV,2013
Zhongqian Dong,1,ICCV,2013
Tingting Jiang,1,ICCV,2013
Yizhou Wang,1,ICCV,2013
Wen Gao,1,ICCV,2013
Saad Ali,1,ICCV,2013
Philippe Weinzaepfel,1,ICCV,2013
Zaid Harchaoui,1,ICCV,2013
Caglayan Dicle,1,ICCV,2013
Octavia I. Camps,1,ICCV,2013
Liangyue Li,1,ICCV,2013
Guillaume Seguin,1,ICCV,2013
Josef Sivic,1,ICCV,2013
Ivan Laptev,1,ICCV,2013
Fares Alnajar,1,ICCV,2013
Roberto Valenti,1,ICCV,2013
Sennay Ghebreab,1,ICCV,2013
Srikumar Ramalingam,1,ICCV,2013
Matthew Brand,1,ICCV,2013
Sadeep Jayasumana,1,ICCV,2013
Lukas Neumann,1,ICCV,2013
Jiri Matas,1,ICCV,2013
Renjie Liao,1,ICCV,2013
Yu Li,1,ICCV,2013
Emanuele Rodola,1,ICCV,2013
Andrea Torsello,1,ICCV,2013
Tatsuya Harada,1,ICCV,2013
Yasuo Kuniyoshi,1,ICCV,2013
Shahriar Shariat,1,ICCV,2013
Vladimir Pavlovic,1,ICCV,2013
Miao Zhang,1,ICCV,2013
Chris Ding,1,ICCV,2013
Minsu Cho,1,ICCV,2013
Qiegen Liu,1,ICCV,2013
Jianbo Liu,1,ICCV,2013
Pei Dong,1,ICCV,2013
Dong Liang,1,ICCV,2013
Tobias Weyand,1,ICCV,2013
Ruixuan Wang,1,ICCV,2013
Emanuele Trucco,1,ICCV,2013
Ying Fu,1,ICCV,2013
Antony Lam,1,ICCV,2013
Imari Sato,1,ICCV,2013
Takahiro Okabe,1,ICCV,2013
Yoichi Sato,1,ICCV,2013
Yin Li,1,ICCV,2013
Alireza Fathi,1,ICCV,2013
E. Gavves,1,ICCV,2013
B. Fernando,1,ICCV,2013
C.G.M. Snoek,1,ICCV,2013
A.W.M. Smeulders,1,ICCV,2013
T. Tuytelaars,1,ICCV,2013
Yuning Chai,1,ICCV,2013
Victor Lempitsky,1,ICCV,2013
Andrew Zisserman,1,ICCV,2013
Siyu Tang,1,ICCV,2013
Anton Milan,1,ICCV,2013
Alexandra Gilinsky,1,ICCV,2013
Lihi Zelnik Manor,1,ICCV,2013
Shicheng Zheng,1,ICCV,2013
Carl Vondrick,1,ICCV,2013
Tomasz Malisiewicz,1,ICCV,2013
Elisabeta Marinoiu,1,ICCV,2013
Dragos Papava,1,ICCV,2013
Victor Fragoso,1,ICCV,2013
Pradeep Sen,1,ICCV,2013
Sergio Rodriguez,1,ICCV,2013
Matthew Turk,1,ICCV,2013
Martin Schiegg,1,ICCV,2013
Philipp Hanslovsky,1,ICCV,2013
Bernhard X. Kausler,1,ICCV,2013
Lars Hufnagel,1,ICCV,2013
Jaesik Park,1,ICCV,2013
Sudipta N. Sinha,1,ICCV,2013
Yasuyuki Matsushita,1,ICCV,2013
Mustafa Ayazoglu,1,ICCV,2013
Burak Yilmaz,1,ICCV,2013
Octavia Camps,1,ICCV,2013
Andreas M. Lehrmann,1,ICCV,2013
Peter V. Gehler,1,ICCV,2013
Sebastian Nowozin,1,ICCV,2013
Jason Chang,1,ICCV,2013
John W. Fisher Iii,1,ICCV,2013
Xiaohui Li,1,ICCV,2013
Xiang Ruan,1,ICCV,2013
Yong Jae Lee,1,ICCV,2013
Alexei A. Efros,1,ICCV,2013
Daniel M. Steinberg,1,ICCV,2013
Oscar Pizarro,1,ICCV,2013
Stefan B. Williams,1,ICCV,2013
Hamed Kiani Galoogahi,1,ICCV,2013
Terence Sim,1,ICCV,2013
Bo Li,1,ICCV,2013
Wenze Hu,1,ICCV,2013
Ryan Tokola,1,ICCV,2013
Wongun Choi,1,ICCV,2013
Chen Sun,1,ICCV,2013
Ram Nevatia,1,ICCV,2013
Martin Kiechle,1,ICCV,2013
Simon Hawe,1,ICCV,2013
Martin Kleinsteuber,1,ICCV,2013
Hueihan Jhuang,1,ICCV,2013
Juergen Gall,1,ICCV,2013
Jiaolong Yang,1,ICCV,2013
Wei Zeng,1,ICCV,2013
Mayank Goswami,1,ICCV,2013
Feng Luo,1,ICCV,2013
Jon Almazan,1,ICCV,2013
Albert Gordo,1,ICCV,2013
Alicia Fornes,1,ICCV,2013
Ernest Valveny,1,ICCV,2013
Srinath Sridhar,1,ICCV,2013
Antti Oulasvirta,1,ICCV,2013
Kyle Wilson,1,ICCV,2013
Chao Wang,1,ICCV,2013
Maxime Meilland,1,ICCV,2013
Tom Drummond,1,ICCV,2013
Andrew I. Comport,1,ICCV,2013
Daisuke Iso,1,ICCV,2013
Igor Gridchyn,1,ICCV,2013
Pei-Hen Tsai,1,ICCV,2013
Zhigang Ma,1,ICCV,2013
Ankit Gandhi,1,ICCV,2013
Chetan Arora,1,ICCV,2013
Amir Globerson,1,ICCV,2013
Zhongming Jin,1,ICCV,2013
Yao Hu,1,ICCV,2013
Yue Lin,1,ICCV,2013
Debing Zhang,1,ICCV,2013
Shiding Lin,1,ICCV,2013
Deng Cai,1,ICCV,2013
Xuelong Li,1,ICCV,2013
Carlos Fernandez-Granda,1,ICCV,2013
Emmanuel J. Candès,1,ICCV,2013
Dan Xie,1,ICCV,2013
Etienne Huot,1,ICCV,2013
Giuseppe Papari,1,ICCV,2013
Isabelle Herlin,1,ICCV,2013
Olga Russakovsky,1,ICCV,2013
Zhiheng Huang,1,ICCV,2013
Nakamasa Inoue,1,ICCV,2013
Koichi Shinoda,1,ICCV,2013
Chenliang Xu,1,ICCV,2013
Spencer Whitt,1,ICCV,2013
Jason J. Corso,1,ICCV,2013
Min Sun,1,ICCV,2013
Wan Huang,1,ICCV,2013
Cheng Li,1,ICCV,2013
Kris M. Kitani,1,ICCV,2013
Susanna Ricco,1,ICCV,2013
Carlo Tomasi,1,ICCV,2013
Thomas Kuo,1,ICCV,2013
Santhoshkumar Sunderrajan,1,ICCV,2013
Fabio Galasso,1,ICCV,2013
Naveen Shankar Nagaraja,1,ICCV,2013
Tatiana Jimenez Cardenas,1,ICCV,2013
Hee Seok Lee,1,ICCV,2013
Petter Strandmark,1,ICCV,2013
Fredrik Kahl,1,ICCV,2013
Leo Grady,1,ICCV,2013
Jae-Hak Kim,1,ICCV,2013
Yuchao Dai,1,ICCV,2013
Xin Du,1,ICCV,2013
Jonghyuk Kim,1,ICCV,2013
Veronique Prinet,1,ICCV,2013
Michael Werman,1,ICCV,2013
M. Jose Antonio,1,ICCV,2013
Luc De Raedt,1,ICCV,2013
Michael Gygli,1,ICCV,2013
Helmut Grabner,1,ICCV,2013
Fabian Nater,1,ICCV,2013
Jiang Wang,1,ICCV,2013
Jean-Yves Bouguet,1,ICCV,2013
Chenglong Bao,1,ICCV,2013
Jian-Feng Cai,1,ICCV,2013
Hui Ji,1,ICCV,2013
Oliver Muller,1,ICCV,2013
Michael Ying Yang,1,ICCV,2013
Ross Girshick,1,ICCV,2013
Jonathan Warrell,1,ICCV,2013
Vibhav Vineet,1,ICCV,2013
Fuxin Li,1,ICCV,2013
Taeyoung Kim,1,ICCV,2013
Ahmad Humayun,1,ICCV,2013
David Tsai,1,ICCV,2013
Ernesto Brau,1,ICCV,2013
Jinyan Guan,1,ICCV,2013
Kyle Simek,1,ICCV,2013
Luca Del Pero,1,ICCV,2013
Colin Reimer Dawson,1,ICCV,2013
Kobus Barnard,1,ICCV,2013
Reyes Rios-Cabrera,1,ICCV,2013
Mihai Zanfir,1,ICCV,2013
Liang-Chieh Chen,1,ICCV,2013
George Papandreou,1,ICCV,2013
Alan L. Yuille,1,ICCV,2013
Ali Elqursh,1,ICCV,2013
Evgeny Levinkov,1,ICCV,2013
Mario Fritz,1,ICCV,2013
Ling Wang,1,ICCV,2013
Hichem Sahbi,1,ICCV,2013
Leonid Pishchulin,1,ICCV,2013
Peter Gehler,1,ICCV,2013
Oisin Mac Aodha,1,ICCV,2013
Gabriel J. Brostow,1,ICCV,2013
Yaser Yacoob,1,ICCV,2013
Abdallah El Chakik,1,ICCV,2013
Abderrahim Elmoataz,1,ICCV,2013
